,Date,Symbol
1708,2018-01-01,MANAPPURAM
1709,2018-01-01,RAMCOCEM
1710,2018-01-01,CHOLAFIN
1711,2018-01-01,CIPLA
1712,2018-01-01,COALINDIA
1713,2018-01-01,COLPAL
1714,2018-01-01,CONCOR
1715,2018-01-01,CUMMINSIND
1716,2018-01-01,DABUR
1717,2018-01-01,DIVISLAB
1718,2018-01-01,DLF
1719,2018-01-01,CANBK
1720,2018-01-01,DRREDDY
1721,2018-01-01,ESCORTS
1722,2018-01-01,EXIDEIND
1723,2018-01-01,FEDERALBNK
1724,2018-01-01,GAIL
1725,2018-01-01,GLENMARK
1726,2018-01-01,GMRINFRA
1727,2018-01-01,GODREJCP
1728,2018-01-01,GRASIM
1729,2018-01-01,HAVELLS
1730,2018-01-01,EICHERMOT
1731,2018-01-01,HCLTECH
1732,2018-01-01,BRITANNIA
1733,2018-01-01,BOSCHLTD
1734,2018-01-01,ACC
1735,2018-01-01,ADANIENT
1736,2018-01-01,ADANIPORTS
1737,2018-01-01,AMBUJACEM
1738,2018-01-01,APOLLOHOSP
1739,2018-01-01,APOLLOTYRE
1740,2018-01-01,ASHOKLEY
1741,2018-01-01,ASIANPAINT
1742,2018-01-01,AUROPHARMA
1743,2018-01-01,AXISBANK
1744,2018-01-01,BPCL
1745,2018-01-01,BAJAJ_AUTO
1746,2018-01-01,BAJFINANCE
1747,2018-01-01,BALKRISIND
1748,2018-01-01,BANKBARODA
1749,2018-01-01,BATAINDIA
1750,2018-01-01,BEL
1751,2018-01-01,BERGEPAINT
1752,2018-01-01,BHARATFORG
1753,2018-01-01,BHARTIARTL
1754,2018-01-01,BHEL
1755,2018-01-01,BIOCON
1756,2018-01-01,BAJAJFINSV
1757,2018-01-01,HDFCBANK
1758,2018-01-01,HEROMOTOCO
1759,2018-01-01,HINDALCO
1760,2018-01-01,MFSL
1761,2018-01-01,MGL
1762,2018-01-01,MOTHERSON
1763,2018-01-01,MRF
1764,2018-01-01,MUTHOOTFIN
1765,2018-01-01,NATIONALUM
1766,2018-01-01,NESTLEIND
1767,2018-01-01,MARUTI
1768,2018-01-01,COFORGE
1769,2018-01-01,NTPC
1770,2018-01-01,ONGC
1771,2018-01-01,PAGEIND
1772,2018-01-01,PEL
1773,2018-01-01,PETRONET
1774,2018-01-01,PFC
1775,2018-01-01,PIDILITIND
1776,2018-01-01,PNB
1777,2018-01-01,POWERGRID
1778,2018-01-01,PVRINOX
1779,2018-01-01,NMDC
1780,2018-01-01,MARICO
1781,2018-01-01,M_MFIN
1782,2018-01-01,HINDPETRO
1783,2018-01-01,HINDUNILVR
1784,2018-01-01,ICICIBANK
1785,2018-01-01,ICICIPRULI
1786,2018-01-01,IDEA
1787,2018-01-01,IDFCFIRSTB
1788,2018-01-01,IGL
1789,2018-01-01,INDIGO
1790,2018-01-01,INDUSINDBK
1791,2018-01-01,INFY
1792,2018-01-01,IOC
1793,2018-01-01,ITC
1794,2018-01-01,JINDALSTEL
1795,2018-01-01,JSWSTEEL
1796,2018-01-01,JUBLFOOD
1797,2018-01-01,KOTAKBANK
1798,2018-01-01,LICHSGFIN
1799,2018-01-01,LT
1800,2018-01-01,LUPIN
1801,2018-01-01,M_M
1802,2018-01-01,RBLBANK
1803,2018-07-01,SUZLON
1804,2018-07-01,RAYMOND
1805,2018-07-01,UNITDSPR
1806,2018-07-01,ANDHRABANK
1807,2018-07-01,BALRAMCHIN
1808,2018-07-01,HCC
1809,2018-07-01,DALMIABHA
1810,2018-07-01,GRANULES
1811,2018-07-01,CAPF
1812,2018-07-01,PTC
1813,2018-07-01,RCOM
1814,2018-07-01,SREINFRA
1815,2018-07-01,JPASSOCIAT
1816,2018-07-01,TV18BRDCST
1817,2018-07-01,INFIBEAM
1818,2018-07-01,GODFRYPHLP
1819,2018-07-01,GODREJIND
1820,2018-07-01,IFCI
1821,2018-07-01,IRB
1822,2018-07-01,VGUARD
1823,2018-07-01,GSFC
1824,2018-07-01,INDIACEM
1825,2018-07-01,DCBBANK
1826,2018-07-01,WOCKPHARMA
1827,2018-07-01,INDIANB
1828,2018-07-01,IDFC
1829,2018-07-01,KSCL
1830,2018-07-01,JISLJALEQS
1831,2018-07-01,NHPC
1832,2018-07-01,BEML
1833,2018-07-01,ORIENTBANK
1834,2018-07-01,JETAIRWAYS
1835,2018-07-01,SOUTHBANK
1836,2018-07-01,MRPL
1837,2018-07-01,PCJEWELLER
1838,2018-07-01,REPCOHOME
1839,2018-07-01,SYNDIBANK
1840,2018-07-01,CANFINHOME
1841,2018-07-01,CEATLTD
1842,2018-07-01,KTKBANK
1843,2018-07-01,CGPOWER
1844,2018-07-01,CHENNPETRO
1845,2018-07-01,ALBK
1846,2018-07-01,AJANTPHARM
1847,2018-07-01,TATACOMM
1848,2018-07-01,RPOWER
1849,2018-07-01,BHARATFIN
1850,2018-07-01,HINDZINC
1851,2018-07-01,RELINFRA
1852,2018-07-01,RELCAPITAL
1853,2018-07-01,ARVIND
1854,2018-07-01,OFSS
1855,2018-07-01,IDBI
1856,2018-07-01,MCX
1857,2018-07-01,ENGINERSIN
1858,2018-07-01,DHFL
1859,2018-07-01,BSOFT
1860,2018-07-01,KAJARIACER
1861,2018-07-01,STAR
1862,2018-07-01,BANKINDIA
1863,2018-07-01,TATAELXSI
1864,2018-07-01,UNIONBANK
1865,2018-07-01,HEXAWARE
1866,2018-07-01,DISHTV
1867,2018-07-01,TATAMTRDVR
1868,2018-07-01,CASTROLIND
1869,2018-07-01,NBCC
1870,2018-07-01,TATACONSUM
1871,2018-07-01,OIL
1872,2018-07-01,CESC
1873,2018-07-01,YESBANK
1874,2018-07-01,ADANIPOWER
1875,2018-07-01,JUSTDIAL
1876,2018-07-01,NCC
1877,2018-07-01,CENTURYTEX
1878,2018-07-01,EQUITAS
1879,2018-07-01,UJJIVAN
1880,2018-07-01,INDUSTOWER
1881,2018-07-01,CADILAHC
1882,2018-07-01,MINDTREE
1883,2018-07-01,SRTRANSFIN
1884,2018-07-01,AMARAJABAT
1885,2018-07-01,TORNTPOWER
1886,2018-07-01,HDFC
1887,2018-07-01,IBULHSGFIN
1888,2018-07-01,L_TFH
1889,2018-07-01,ZEEL
1890,2018-07-01,TCS
1891,2018-07-01,UPL
1892,2018-07-01,SIEMENS
1893,2018-07-01,SHREECEM
1894,2018-07-01,SBIN
1895,2018-07-01,SAIL
1896,2018-07-01,VOLTAS
1897,2018-07-01,VEDL
1898,2018-07-01,RECLTD
1899,2018-07-01,SRF
1900,2018-07-01,RELIANCE
1901,2018-07-01,TATAMOTORS
1902,2018-07-01,TORNTPHARM
1903,2018-07-01,TITAN
1904,2018-07-01,TATAPOWER
1905,2018-07-01,TATASTEEL
1906,2018-07-01,TECHM
1907,2018-07-01,UBL
1908,2018-07-01,ULTRACEMCO
1909,2018-07-01,SUNPHARMA
1910,2018-07-01,SUNTV
1911,2018-07-01,TVSMOTOR
1912,2018-07-01,TATACHEM
1913,2018-07-01,WIPRO
1914,2018-07-01,MANAPPURAM
1915,2018-07-01,RAMCOCEM
1916,2018-07-01,CHOLAFIN
1917,2018-07-01,CIPLA
1918,2018-07-01,COALINDIA
1919,2018-07-01,COLPAL
1920,2018-07-01,CONCOR
1921,2018-07-01,CUMMINSIND
1922,2018-07-01,DABUR
1923,2018-07-01,DIVISLAB
1924,2018-07-01,DLF
1925,2018-07-01,CANBK
1926,2018-07-01,DRREDDY
1927,2018-07-01,ESCORTS
1928,2018-07-01,EXIDEIND
1929,2018-07-01,FEDERALBNK
1930,2018-07-01,GAIL
1931,2018-07-01,GLENMARK
1932,2018-07-01,GMRINFRA
1933,2018-07-01,GODREJCP
1934,2018-07-01,GRASIM
1935,2018-07-01,HAVELLS
1936,2018-07-01,EICHERMOT
1937,2018-07-01,HCLTECH
1938,2018-07-01,BRITANNIA
1939,2018-07-01,BOSCHLTD
1940,2018-07-01,ACC
1941,2018-07-01,ADANIENT
1942,2018-07-01,ADANIPORTS
1943,2018-07-01,AMBUJACEM
1944,2018-07-01,APOLLOHOSP
1945,2018-07-01,APOLLOTYRE
1946,2018-07-01,ASHOKLEY
1947,2018-07-01,ASIANPAINT
1948,2018-07-01,AUROPHARMA
1949,2018-07-01,AXISBANK
1950,2018-07-01,BPCL
1951,2018-07-01,BAJAJ_AUTO
1952,2018-07-01,BAJFINANCE
1953,2018-07-01,BALKRISIND
1954,2018-07-01,BANKBARODA
1955,2018-07-01,BATAINDIA
1956,2018-07-01,BEL
1957,2018-07-01,BERGEPAINT
1958,2018-07-01,BHARATFORG
1959,2018-07-01,BHARTIARTL
1960,2018-07-01,BHEL
1961,2018-07-01,BIOCON
1962,2018-07-01,BAJAJFINSV
1963,2018-07-01,HDFCBANK
1964,2018-07-01,HEROMOTOCO
1965,2018-07-01,HINDALCO
1966,2018-07-01,MFSL
1967,2018-07-01,MGL
1968,2018-07-01,MOTHERSON
1969,2018-07-01,MRF
1970,2018-07-01,MUTHOOTFIN
1971,2018-07-01,NATIONALUM
1972,2018-07-01,NESTLEIND
1973,2018-07-01,MARUTI
1974,2018-07-01,COFORGE
1975,2018-07-01,NTPC
1976,2018-07-01,ONGC
1977,2018-07-01,PAGEIND
1978,2018-07-01,PEL
1979,2018-07-01,PETRONET
1980,2018-07-01,PFC
1981,2018-07-01,PIDILITIND
1982,2018-07-01,PNB
1983,2018-07-01,POWERGRID
1984,2018-07-01,PVRINOX
1985,2018-07-01,NMDC
1986,2018-07-01,MARICO
1987,2018-07-01,M_MFIN
1988,2018-07-01,HINDPETRO
1989,2018-07-01,HINDUNILVR
1990,2018-07-01,ICICIBANK
1991,2018-07-01,ICICIPRULI
1992,2018-07-01,IDEA
1993,2018-07-01,IDFCFIRSTB
1994,2018-07-01,IGL
1995,2018-07-01,INDIGO
1996,2018-07-01,INDUSINDBK
1997,2018-07-01,INFY
1998,2018-07-01,IOC
1999,2018-07-01,ITC
2000,2018-07-01,JINDALSTEL
2001,2018-07-01,JSWSTEEL
2002,2018-07-01,JUBLFOOD
2003,2018-07-01,KOTAKBANK
2004,2018-07-01,LICHSGFIN
2005,2018-07-01,LT
2006,2018-07-01,LUPIN
2007,2018-07-01,M_M
2008,2018-07-01,RBLBANK
2009,2019-01-01,SUZLON
2010,2019-01-01,RAYMOND
2011,2019-01-01,UNITDSPR
2012,2019-01-01,PTC
2013,2019-01-01,RCOM
2014,2019-01-01,SREINFRA
2015,2019-01-01,JPASSOCIAT
2016,2019-01-01,TV18BRDCST
2017,2019-01-01,INFIBEAM
2018,2019-01-01,GODFRYPHLP
2019,2019-01-01,GODREJIND
2020,2019-01-01,IFCI
2021,2019-01-01,IRB
2022,2019-01-01,VGUARD
2023,2019-01-01,GSFC
2024,2019-01-01,INDIACEM
2025,2019-01-01,DCBBANK
2026,2019-01-01,WOCKPHARMA
2027,2019-01-01,INDIANB
2028,2019-01-01,IDFC
2029,2019-01-01,KSCL
2030,2019-01-01,JISLJALEQS
2031,2019-01-01,NHPC
2032,2019-01-01,BEML
2033,2019-01-01,ORIENTBANK
2034,2019-01-01,JETAIRWAYS
2035,2019-01-01,SOUTHBANK
2036,2019-01-01,MRPL
2037,2019-01-01,PCJEWELLER
2038,2019-01-01,REPCOHOME
2039,2019-01-01,SYNDIBANK
2040,2019-01-01,CANFINHOME
2041,2019-01-01,CEATLTD
2042,2019-01-01,KTKBANK
2043,2019-01-01,CGPOWER
2044,2019-01-01,CHENNPETRO
2045,2019-01-01,ALBK
2046,2019-01-01,AJANTPHARM
2047,2019-01-01,TATACOMM
2048,2019-01-01,RPOWER
2049,2019-01-01,BHARATFIN
2050,2019-01-01,HINDZINC
2051,2019-01-01,RELINFRA
2052,2019-01-01,RELCAPITAL
2053,2019-01-01,ARVIND
2054,2019-01-01,OFSS
2055,2019-01-01,IDBI
2056,2019-01-01,MCX
2057,2019-01-01,ENGINERSIN
2058,2019-01-01,DHFL
2059,2019-01-01,BSOFT
2060,2019-01-01,KAJARIACER
2061,2019-01-01,STAR
2062,2019-01-01,BANKINDIA
2063,2019-01-01,TATAELXSI
2064,2019-01-01,UNIONBANK
2065,2019-01-01,HEXAWARE
2066,2019-01-01,DISHTV
2067,2019-01-01,TATAMTRDVR
2068,2019-01-01,CASTROLIND
2069,2019-01-01,NBCC
2070,2019-01-01,TATACONSUM
2071,2019-01-01,OIL
2072,2019-01-01,CESC
2073,2019-01-01,YESBANK
2074,2019-01-01,ADANIPOWER
2075,2019-01-01,JUSTDIAL
2076,2019-01-01,NCC
2077,2019-01-01,CENTURYTEX
2078,2019-01-01,EQUITAS
2079,2019-01-01,UJJIVAN
2080,2019-01-01,INDUSTOWER
2081,2019-01-01,CADILAHC
2082,2019-01-01,MINDTREE
2083,2019-01-01,SRTRANSFIN
2084,2019-01-01,AMARAJABAT
2085,2019-01-01,TORNTPOWER
2086,2019-01-01,HDFC
2087,2019-01-01,IBULHSGFIN
2088,2019-01-01,L_TFH
2089,2019-01-01,ZEEL
2090,2019-01-01,TCS
2091,2019-01-01,UPL
2092,2019-01-01,SIEMENS
2093,2019-01-01,SHREECEM
2094,2019-01-01,SBIN
2095,2019-01-01,SAIL
2096,2019-01-01,VOLTAS
2097,2019-01-01,VEDL
2098,2019-01-01,RECLTD
2099,2019-01-01,SRF
2100,2019-01-01,RELIANCE
2101,2019-01-01,TATAMOTORS
2102,2019-01-01,TORNTPHARM
2103,2019-01-01,TITAN
2104,2019-01-01,TATAPOWER
2105,2019-01-01,TATASTEEL
2106,2019-01-01,TECHM
2107,2019-01-01,UBL
2108,2019-01-01,ULTRACEMCO
2109,2019-01-01,SUNPHARMA
2110,2019-01-01,SUNTV
2111,2019-01-01,TVSMOTOR
2112,2019-01-01,TATACHEM
2113,2019-01-01,WIPRO
2114,2019-01-01,MANAPPURAM
2115,2019-01-01,RAMCOCEM
2116,2019-01-01,CHOLAFIN
2117,2019-01-01,CIPLA
2118,2019-01-01,COALINDIA
2119,2019-01-01,COLPAL
2120,2019-01-01,CONCOR
2121,2019-01-01,CUMMINSIND
2122,2019-01-01,DABUR
2123,2019-01-01,DIVISLAB
2124,2019-01-01,DLF
2125,2019-01-01,CANBK
2126,2019-01-01,DRREDDY
2127,2019-01-01,ESCORTS
2128,2019-01-01,EXIDEIND
2129,2019-01-01,FEDERALBNK
2130,2019-01-01,GAIL
2131,2019-01-01,GLENMARK
2132,2019-01-01,GMRINFRA
2133,2019-01-01,GODREJCP
2134,2019-01-01,GRASIM
2135,2019-01-01,HAVELLS
2136,2019-01-01,EICHERMOT
2137,2019-01-01,HCLTECH
2138,2019-01-01,BRITANNIA
2139,2019-01-01,BOSCHLTD
2140,2019-01-01,ACC
2141,2019-01-01,ADANIENT
2142,2019-01-01,ADANIPORTS
2143,2019-01-01,AMBUJACEM
2144,2019-01-01,APOLLOHOSP
2145,2019-01-01,APOLLOTYRE
2146,2019-01-01,ASHOKLEY
2147,2019-01-01,ASIANPAINT
2148,2019-01-01,AUROPHARMA
2149,2019-01-01,AXISBANK
2150,2019-01-01,BPCL
2151,2019-01-01,BAJAJ_AUTO
2152,2019-01-01,BAJFINANCE
2153,2019-01-01,BALKRISIND
2154,2019-01-01,BANKBARODA
2155,2019-01-01,BATAINDIA
2156,2019-01-01,BEL
2157,2019-01-01,BERGEPAINT
2158,2019-01-01,BHARATFORG
2159,2019-01-01,BHARTIARTL
2160,2019-01-01,BHEL
2161,2019-01-01,BIOCON
2162,2019-01-01,BAJAJFINSV
2163,2019-01-01,HDFCBANK
2164,2019-01-01,HEROMOTOCO
2165,2019-01-01,HINDALCO
2166,2019-01-01,MFSL
2167,2019-01-01,MGL
2168,2019-01-01,MOTHERSON
2169,2019-01-01,MRF
2170,2019-01-01,MUTHOOTFIN
2171,2019-01-01,NATIONALUM
2172,2019-01-01,NESTLEIND
2173,2019-01-01,MARUTI
2174,2019-01-01,COFORGE
2175,2019-01-01,NTPC
2176,2019-01-01,ONGC
2177,2019-01-01,PAGEIND
2178,2019-01-01,PEL
2179,2019-01-01,PETRONET
2180,2019-01-01,PFC
2181,2019-01-01,PIDILITIND
2182,2019-01-01,PNB
2183,2019-01-01,POWERGRID
2184,2019-01-01,PVRINOX
2185,2019-01-01,NMDC
2186,2019-01-01,MARICO
2187,2019-01-01,M_MFIN
2188,2019-01-01,HINDPETRO
2189,2019-01-01,HINDUNILVR
2190,2019-01-01,ICICIBANK
2191,2019-01-01,ICICIPRULI
2192,2019-01-01,IDEA
2193,2019-01-01,IDFCFIRSTB
2194,2019-01-01,IGL
2195,2019-01-01,INDIGO
2196,2019-01-01,INDUSINDBK
2197,2019-01-01,INFY
2198,2019-01-01,IOC
2199,2019-01-01,ITC
2200,2019-01-01,JINDALSTEL
2201,2019-01-01,JSWSTEEL
2202,2019-01-01,JUBLFOOD
2203,2019-01-01,KOTAKBANK
2204,2019-01-01,LICHSGFIN
2205,2019-01-01,LT
2206,2019-01-01,LUPIN
2207,2019-01-01,M_M
2208,2019-01-01,RBLBANK
2209,2019-07-01,RAYMOND
2210,2019-07-01,UNITDSPR
2211,2019-07-01,BHARATFIN
2212,2019-07-01,HINDZINC
2213,2019-07-01,RELINFRA
2214,2019-07-01,RELCAPITAL
2215,2019-07-01,ARVIND
2216,2019-07-01,OFSS
2217,2019-07-01,IDBI
2218,2019-07-01,MCX
2219,2019-07-01,ENGINERSIN
2220,2019-07-01,DHFL
2221,2019-07-01,BSOFT
2222,2019-07-01,KAJARIACER
2223,2019-07-01,STAR
2224,2019-07-01,BANKINDIA
2225,2019-07-01,TATAELXSI
2226,2019-07-01,UNIONBANK
2227,2019-07-01,HEXAWARE
2228,2019-07-01,DISHTV
2229,2019-07-01,TATAMTRDVR
2230,2019-07-01,CASTROLIND
2231,2019-07-01,NBCC
2232,2019-07-01,TATACONSUM
2233,2019-07-01,OIL
2234,2019-07-01,CESC
2235,2019-07-01,YESBANK
2236,2019-07-01,ADANIPOWER
2237,2019-07-01,JUSTDIAL
2238,2019-07-01,NCC
2239,2019-07-01,CENTURYTEX
2240,2019-07-01,EQUITAS
2241,2019-07-01,UJJIVAN
2242,2019-07-01,INDUSTOWER
2243,2019-07-01,CADILAHC
2244,2019-07-01,MINDTREE
2245,2019-07-01,SRTRANSFIN
2246,2019-07-01,AMARAJABAT
2247,2019-07-01,TORNTPOWER
2248,2019-07-01,HDFC
2249,2019-07-01,IBULHSGFIN
2250,2019-07-01,L_TFH
2251,2019-07-01,ZEEL
2252,2019-07-01,TCS
2253,2019-07-01,UPL
2254,2019-07-01,SIEMENS
2255,2019-07-01,SHREECEM
2256,2019-07-01,SBIN
2257,2019-07-01,SAIL
2258,2019-07-01,VOLTAS
2259,2019-07-01,VEDL
2260,2019-07-01,RECLTD
2261,2019-07-01,SRF
2262,2019-07-01,RELIANCE
2263,2019-07-01,TATAMOTORS
2264,2019-07-01,TORNTPHARM
2265,2019-07-01,TITAN
2266,2019-07-01,TATAPOWER
2267,2019-07-01,TATASTEEL
2268,2019-07-01,TECHM
2269,2019-07-01,UBL
2270,2019-07-01,ULTRACEMCO
2271,2019-07-01,SUNPHARMA
2272,2019-07-01,SUNTV
2273,2019-07-01,TVSMOTOR
2274,2019-07-01,TATACHEM
2275,2019-07-01,WIPRO
2276,2019-07-01,MANAPPURAM
2277,2019-07-01,RAMCOCEM
2278,2019-07-01,CHOLAFIN
2279,2019-07-01,CIPLA
2280,2019-07-01,COALINDIA
2281,2019-07-01,COLPAL
2282,2019-07-01,CONCOR
2283,2019-07-01,CUMMINSIND
2284,2019-07-01,DABUR
2285,2019-07-01,DIVISLAB
2286,2019-07-01,DLF
2287,2019-07-01,CANBK
2288,2019-07-01,DRREDDY
2289,2019-07-01,ESCORTS
2290,2019-07-01,EXIDEIND
2291,2019-07-01,FEDERALBNK
2292,2019-07-01,GAIL
2293,2019-07-01,GLENMARK
2294,2019-07-01,GMRINFRA
2295,2019-07-01,GODREJCP
2296,2019-07-01,GRASIM
2297,2019-07-01,HAVELLS
2298,2019-07-01,EICHERMOT
2299,2019-07-01,HCLTECH
2300,2019-07-01,BRITANNIA
2301,2019-07-01,BOSCHLTD
2302,2019-07-01,ACC
2303,2019-07-01,ADANIENT
2304,2019-07-01,ADANIPORTS
2305,2019-07-01,AMBUJACEM
2306,2019-07-01,APOLLOHOSP
2307,2019-07-01,APOLLOTYRE
2308,2019-07-01,ASHOKLEY
2309,2019-07-01,ASIANPAINT
2310,2019-07-01,AUROPHARMA
2311,2019-07-01,AXISBANK
2312,2019-07-01,BPCL
2313,2019-07-01,BAJAJ_AUTO
2314,2019-07-01,BAJFINANCE
2315,2019-07-01,BALKRISIND
2316,2019-07-01,BANKBARODA
2317,2019-07-01,BATAINDIA
2318,2019-07-01,BEL
2319,2019-07-01,BERGEPAINT
2320,2019-07-01,BHARATFORG
2321,2019-07-01,BHARTIARTL
2322,2019-07-01,BHEL
2323,2019-07-01,BIOCON
2324,2019-07-01,BAJAJFINSV
2325,2019-07-01,HDFCBANK
2326,2019-07-01,HEROMOTOCO
2327,2019-07-01,HINDALCO
2328,2019-07-01,MFSL
2329,2019-07-01,MGL
2330,2019-07-01,MOTHERSON
2331,2019-07-01,MRF
2332,2019-07-01,MUTHOOTFIN
2333,2019-07-01,NATIONALUM
2334,2019-07-01,NESTLEIND
2335,2019-07-01,MARUTI
2336,2019-07-01,COFORGE
2337,2019-07-01,NTPC
2338,2019-07-01,ONGC
2339,2019-07-01,PAGEIND
2340,2019-07-01,PEL
2341,2019-07-01,PETRONET
2342,2019-07-01,PFC
2343,2019-07-01,PIDILITIND
2344,2019-07-01,PNB
2345,2019-07-01,POWERGRID
2346,2019-07-01,PVRINOX
2347,2019-07-01,NMDC
2348,2019-07-01,MARICO
2349,2019-07-01,M_MFIN
2350,2019-07-01,HINDPETRO
2351,2019-07-01,HINDUNILVR
2352,2019-07-01,ICICIBANK
2353,2019-07-01,ICICIPRULI
2354,2019-07-01,IDEA
2355,2019-07-01,IDFCFIRSTB
2356,2019-07-01,IGL
2357,2019-07-01,INDIGO
2358,2019-07-01,INDUSINDBK
2359,2019-07-01,INFY
2360,2019-07-01,IOC
2361,2019-07-01,ITC
2362,2019-07-01,JINDALSTEL
2363,2019-07-01,JSWSTEEL
2364,2019-07-01,JUBLFOOD
2365,2019-07-01,KOTAKBANK
2366,2019-07-01,LICHSGFIN
2367,2019-07-01,LT
2368,2019-07-01,LUPIN
2369,2019-07-01,M_M
2370,2019-07-01,RBLBANK
2371,2020-01-01,UNITDSPR
2372,2020-01-01,DISHTV
2373,2020-01-01,TATAMTRDVR
2374,2020-01-01,CASTROLIND
2375,2020-01-01,NBCC
2376,2020-01-01,TATACONSUM
2377,2020-01-01,OIL
2378,2020-01-01,CESC
2379,2020-01-01,YESBANK
2380,2020-01-01,ADANIPOWER
2381,2020-01-01,JUSTDIAL
2382,2020-01-01,NCC
2383,2020-01-01,CENTURYTEX
2384,2020-01-01,EQUITAS
2385,2020-01-01,UJJIVAN
2386,2020-01-01,INDUSTOWER
2387,2020-01-01,CADILAHC
2388,2020-01-01,MINDTREE
2389,2020-01-01,SRTRANSFIN
2390,2020-01-01,AMARAJABAT
2391,2020-01-01,TORNTPOWER
2392,2020-01-01,HDFC
2393,2020-01-01,IBULHSGFIN
2394,2020-01-01,L_TFH
2395,2020-01-01,ZEEL
2396,2020-01-01,TCS
2397,2020-01-01,UPL
2398,2020-01-01,SIEMENS
2399,2020-01-01,SHREECEM
2400,2020-01-01,SBIN
2401,2020-01-01,SAIL
2402,2020-01-01,VOLTAS
2403,2020-01-01,VEDL
2404,2020-01-01,RECLTD
2405,2020-01-01,SRF
2406,2020-01-01,RELIANCE
2407,2020-01-01,TATAMOTORS
2408,2020-01-01,TORNTPHARM
2409,2020-01-01,TITAN
2410,2020-01-01,TATAPOWER
2411,2020-01-01,TATASTEEL
2412,2020-01-01,TECHM
2413,2020-01-01,UBL
2414,2020-01-01,ULTRACEMCO
2415,2020-01-01,SUNPHARMA
2416,2020-01-01,SUNTV
2417,2020-01-01,TVSMOTOR
2418,2020-01-01,TATACHEM
2419,2020-01-01,WIPRO
2420,2020-01-01,MANAPPURAM
2421,2020-01-01,RAMCOCEM
2422,2020-01-01,CHOLAFIN
2423,2020-01-01,CIPLA
2424,2020-01-01,COALINDIA
2425,2020-01-01,COLPAL
2426,2020-01-01,CONCOR
2427,2020-01-01,CUMMINSIND
2428,2020-01-01,DABUR
2429,2020-01-01,DIVISLAB
2430,2020-01-01,DLF
2431,2020-01-01,CANBK
2432,2020-01-01,DRREDDY
2433,2020-01-01,ESCORTS
2434,2020-01-01,EXIDEIND
2435,2020-01-01,FEDERALBNK
2436,2020-01-01,GAIL
2437,2020-01-01,GLENMARK
2438,2020-01-01,GMRINFRA
2439,2020-01-01,GODREJCP
2440,2020-01-01,GRASIM
2441,2020-01-01,HAVELLS
2442,2020-01-01,EICHERMOT
2443,2020-01-01,HCLTECH
2444,2020-01-01,BRITANNIA
2445,2020-01-01,BOSCHLTD
2446,2020-01-01,ACC
2447,2020-01-01,ADANIENT
2448,2020-01-01,ADANIPORTS
2449,2020-01-01,AMBUJACEM
2450,2020-01-01,APOLLOHOSP
2451,2020-01-01,APOLLOTYRE
2452,2020-01-01,ASHOKLEY
2453,2020-01-01,ASIANPAINT
2454,2020-01-01,AUROPHARMA
2455,2020-01-01,AXISBANK
2456,2020-01-01,BPCL
2457,2020-01-01,BAJAJ_AUTO
2458,2020-01-01,BAJFINANCE
2459,2020-01-01,BALKRISIND
2460,2020-01-01,BANKBARODA
2461,2020-01-01,BATAINDIA
2462,2020-01-01,BEL
2463,2020-01-01,BERGEPAINT
2464,2020-01-01,BHARATFORG
2465,2020-01-01,BHARTIARTL
2466,2020-01-01,BHEL
2467,2020-01-01,BIOCON
2468,2020-01-01,BAJAJFINSV
2469,2020-01-01,HDFCBANK
2470,2020-01-01,HEROMOTOCO
2471,2020-01-01,HINDALCO
2472,2020-01-01,MFSL
2473,2020-01-01,MGL
2474,2020-01-01,MOTHERSON
2475,2020-01-01,MRF
2476,2020-01-01,MUTHOOTFIN
2477,2020-01-01,NATIONALUM
2478,2020-01-01,NESTLEIND
2479,2020-01-01,MARUTI
2480,2020-01-01,COFORGE
2481,2020-01-01,NTPC
2482,2020-01-01,ONGC
2483,2020-01-01,PAGEIND
2484,2020-01-01,PEL
2485,2020-01-01,PETRONET
2486,2020-01-01,PFC
2487,2020-01-01,PIDILITIND
2488,2020-01-01,PNB
2489,2020-01-01,POWERGRID
2490,2020-01-01,PVRINOX
2491,2020-01-01,NMDC
2492,2020-01-01,MARICO
2493,2020-01-01,M_MFIN
2494,2020-01-01,HINDPETRO
2495,2020-01-01,HINDUNILVR
2496,2020-01-01,ICICIBANK
2497,2020-01-01,ICICIPRULI
2498,2020-01-01,IDEA
2499,2020-01-01,IDFCFIRSTB
2500,2020-01-01,IGL
2501,2020-01-01,INDIGO
2502,2020-01-01,INDUSINDBK
2503,2020-01-01,INFY
2504,2020-01-01,IOC
2505,2020-01-01,ITC
2506,2020-01-01,JINDALSTEL
2507,2020-01-01,JSWSTEEL
2508,2020-01-01,JUBLFOOD
2509,2020-01-01,KOTAKBANK
2510,2020-01-01,LICHSGFIN
2511,2020-01-01,LT
2512,2020-01-01,LUPIN
2513,2020-01-01,M_M
2514,2020-01-01,RBLBANK
2515,2020-07-01,UNITDSPR
2516,2020-07-01,TATACONSUM
2517,2020-07-01,JUSTDIAL
2518,2020-07-01,NCC
2519,2020-07-01,CENTURYTEX
2520,2020-07-01,EQUITAS
2521,2020-07-01,UJJIVAN
2522,2020-07-01,INDUSTOWER
2523,2020-07-01,CADILAHC
2524,2020-07-01,MINDTREE
2525,2020-07-01,SRTRANSFIN
2526,2020-07-01,AMARAJABAT
2527,2020-07-01,TORNTPOWER
