,Unnamed: 0,Symbol,Start,End,Company Name,Accord Code,Prev Date,Curr Price,Curr Date,Prev Price,Returns,Diff
1541,1541,UPL,2017-03-31,2017-04-27,UPL Ltd.,112070,2017-03-31,545.67,2017-04-27,486.37,0.12192363838230144,27 days
1542,1542,POWERGRID,2017-03-31,2017-04-27,Power Grid Corporation Of India Ltd.,132898,2017-03-31,155.77,2017-04-27,148.84,0.046560064498790694,27 days
1543,1543,BPCL,2017-03-31,2017-04-27,Bharat Petroleum Corporation Ltd.,100547,2017-03-31,490.63,2017-04-27,435.57,0.12640907316849187,27 days
1544,1544,TATACOMM,2017-03-31,2017-04-27,Tata Communications Ltd.,100483,2017-03-31,722.15,2017-04-27,727.3,-0.007080984463082604,27 days
1545,1545,BAJFINANCE,2017-03-31,2017-04-27,Bajaj Finance Ltd.,100034,2017-03-31,1285.75,2017-04-27,1177.4,0.09202480040767785,27 days
1546,1546,NMDC,2017-03-31,2017-04-27,NMDC Ltd.,126371,2017-03-31,126.2,2017-04-27,133.95,-0.057857409481149584,27 days
1547,1547,YESBANK,2017-03-31,2017-04-27,Yes Bank Ltd.,132648,2017-03-31,328.58,2017-04-27,310.31,0.05887660726370398,27 days
1548,1548,AJANTPHARM,2017-03-31,2017-04-27,Ajanta Pharma Ltd.,132331,2017-03-31,1644.7,2017-04-27,1769.95,-0.07076471086753863,27 days
1549,1549,DCBBANK,2017-03-31,2017-04-27,DCB Bank Ltd.,132772,2017-03-31,181.7,2017-04-27,171.5,0.05947521865889206,27 days
1550,1550,NHPC,2017-03-31,2017-04-27,NHPC Ltd.,216369,2017-03-31,31.25,2017-04-27,32.35,-0.034003091190108234,27 days
1551,1551,EICHERMOT,2017-03-31,2017-04-27,Eicher Motors Ltd.,105200,2017-03-31,2597.0,2017-04-27,2561.68,0.013787826738702791,27 days
1552,1552,EXIDEIND,2017-03-31,2017-04-27,Exide Industries Ltd.,100086,2017-03-31,227.55,2017-04-27,224.85,0.012008005336891336,27 days
1553,1553,MRF,2017-03-31,2017-04-27,MRF Ltd.,100290,2017-03-31,68494.95,2017-04-27,60714.85,0.1281416325660032,27 days
1554,1554,TVSMOTOR,2017-03-31,2017-04-27,TVS Motor Company Ltd.,132343,2017-03-31,502.8,2017-04-27,431.0,0.16658932714617172,27 days
1555,1555,CESC,2017-03-31,2017-04-27,CESC Ltd.,100084,2017-03-31,929.3,2017-04-27,846.45,0.09787937858113285,27 days
1556,1556,TATACHEM,2017-03-31,2017-04-27,Tata Chemicals Ltd.,100770,2017-03-31,261.42,2017-04-27,240.34,0.08770907880502626,27 days
1557,1557,SRF,2017-03-31,2017-04-27,SRF Ltd.,103806,2017-03-31,358.68,2017-04-27,326.92,0.0971491496390554,27 days
1558,1558,ENGINERSIN,2017-03-31,2017-04-27,Engineers India Ltd.,132178,2017-03-31,167.0,2017-04-27,144.85,0.15291681049361414,27 days
1559,1559,GAIL,2017-03-31,2017-04-27,GAIL (India) Ltd.,132155,2017-03-31,104.59,2017-04-27,94.57,0.10595326213386921,27 days
1560,1560,VEDL,2017-04-28,2017-05-25,Vedanta Ltd.,100295,2017-04-28,232.6,2017-05-25,244.95,-0.05041845274545824,27 days
1561,1561,BIOCON,2017-04-28,2017-05-25,Biocon Ltd.,132523,2017-04-28,155.67,2017-05-25,183.65,-0.15235502314184599,27 days
1562,1562,CAIRN,2017-04-28,2017-05-25,Cairn India Ltd. (Amalgamated),132792,2017-04-28,285.35,2017-05-25,285.35,0.0,27 days
1563,1563,IGL,2017-04-28,2017-05-25,Indraprastha Gas Ltd.,132514,2017-04-28,196.89,2017-05-25,212.94,-0.07537334460411389,27 days
1564,1564,HINDZINC,2017-04-28,2017-05-25,Hindustan Zinc Ltd.,100188,2017-04-28,234.2,2017-05-25,269.7,-0.13162773451983686,27 days
1565,1565,HINDALCO,2017-04-28,2017-05-25,Hindalco Industries Ltd.,100440,2017-04-28,190.55,2017-05-25,200.55,-0.049862877088007976,27 days
1566,1566,IOC,2017-04-28,2017-05-25,Indian Oil Corporation Ltd.,130965,2017-04-28,146.32,2017-05-25,146.63,-0.002114164904862595,27 days
1567,1567,JSWSTEEL,2017-04-28,2017-05-25,JSW Steel Ltd.,100228,2017-04-28,192.85,2017-05-25,199.8,-0.03478478478478487,27 days
1568,1568,PETRONET,2017-04-28,2017-05-25,Petronet LNG Ltd.,132522,2017-04-28,215.18,2017-05-25,213.35,0.008577454886337064,27 days
1569,1569,HINDPETRO,2017-04-28,2017-05-25,Hindustan Petroleum Corporation Ltd.,100104,2017-04-28,339.2,2017-05-25,359.87,-0.057437407952871916,27 days
1570,1570,TATASTEEL,2017-04-28,2017-05-25,Tata Steel Ltd.,100470,2017-04-28,48.47,2017-05-25,45.2,0.07234513274336274,27 days
1571,1571,UPL,2017-04-28,2017-05-25,UPL Ltd.,112070,2017-04-28,540.23,2017-05-25,541.43,-0.002216352991152932,27 days
1572,1572,POWERGRID,2017-04-28,2017-05-25,Power Grid Corporation Of India Ltd.,132898,2017-04-28,149.25,2017-05-25,156.71,-0.04760385425307898,27 days
1573,1573,BPCL,2017-04-28,2017-05-25,Bharat Petroleum Corporation Ltd.,100547,2017-04-28,484.57,2017-05-25,482.97,0.0033128351657452136,27 days
1574,1574,TATACOMM,2017-04-28,2017-05-25,Tata Communications Ltd.,100483,2017-04-28,655.35,2017-05-25,724.0,-0.09482044198895025,27 days
1575,1575,BAJFINANCE,2017-04-28,2017-05-25,Bajaj Finance Ltd.,100034,2017-04-28,1258.85,2017-05-25,1285.05,-0.020388311738842882,27 days
1576,1576,NMDC,2017-04-28,2017-05-25,NMDC Ltd.,126371,2017-04-28,117.0,2017-05-25,128.3,-0.08807482462977405,27 days
1577,1577,YESBANK,2017-04-28,2017-05-25,Yes Bank Ltd.,132648,2017-04-28,292.85,2017-05-25,327.34,-0.10536445286246703,27 days
1578,1578,AJANTPHARM,2017-04-28,2017-05-25,Ajanta Pharma Ltd.,132331,2017-04-28,1616.15,2017-05-25,1659.85,-0.02632768021206725,27 days
1579,1579,DCBBANK,2017-04-28,2017-05-25,DCB Bank Ltd.,132772,2017-04-28,186.75,2017-05-25,184.5,0.012195121951219513,27 days
1580,1580,NHPC,2017-04-28,2017-05-25,NHPC Ltd.,216369,2017-04-28,29.25,2017-05-25,31.95,-0.08450704225352111,27 days
1581,1581,EICHERMOT,2017-04-28,2017-05-25,Eicher Motors Ltd.,105200,2017-04-28,2800.94,2017-05-25,2619.78,0.0691508447274198,27 days
1582,1582,EXIDEIND,2017-04-28,2017-05-25,Exide Industries Ltd.,100086,2017-04-28,227.8,2017-05-25,230.8,-0.012998266897746967,27 days
1583,1583,MRF,2017-04-28,2017-05-25,MRF Ltd.,100290,2017-04-28,63820.0,2017-05-25,67868.25,-0.05964865750921823,27 days
1584,1584,TVSMOTOR,2017-04-28,2017-05-25,TVS Motor Company Ltd.,132343,2017-04-28,543.05,2017-05-25,483.35,0.12351298231095464,27 days
1585,1585,CESC,2017-04-28,2017-05-25,CESC Ltd.,100084,2017-04-28,888.0,2017-05-25,948.95,-0.06422888455661525,27 days
1586,1586,TATACHEM,2017-04-28,2017-05-25,Tata Chemicals Ltd.,100770,2017-04-28,246.1,2017-05-25,264.66,-0.07012771102546675,27 days
1587,1587,SRF,2017-04-28,2017-05-25,SRF Ltd.,103806,2017-04-28,323.42,2017-05-25,357.79,-0.09606193577238045,27 days
1588,1588,ENGINERSIN,2017-04-28,2017-05-25,Engineers India Ltd.,132178,2017-04-28,154.5,2017-05-25,167.65,-0.07843722039964214,27 days
1589,1589,GAIL,2017-04-28,2017-05-25,GAIL (India) Ltd.,132155,2017-04-28,100.25,2017-05-25,105.75,-0.05200945626477541,27 days
1590,1590,VEDL,2017-05-26,2017-06-29,Vedanta Ltd.,100295,2017-05-26,251.2,2017-06-29,243.3,0.03247020139745161,34 days
1591,1591,BIOCON,2017-05-26,2017-06-29,Biocon Ltd.,132523,2017-05-26,166.07,2017-06-29,157.38,0.05521667302071418,34 days
1592,1592,CAIRN,2017-05-26,2017-06-29,Cairn India Ltd. (Amalgamated),132792,2017-05-26,285.35,2017-06-29,285.35,0.0,34 days
1593,1593,IGL,2017-05-26,2017-06-29,Indraprastha Gas Ltd.,132514,2017-05-26,210.55,2017-06-29,204.68,0.02867891342583547,34 days
1594,1594,HINDZINC,2017-05-26,2017-06-29,Hindustan Zinc Ltd.,100188,2017-05-26,262.05,2017-06-29,242.5,0.08061855670103098,34 days
1595,1595,HINDALCO,2017-05-26,2017-06-29,Hindalco Industries Ltd.,100440,2017-05-26,192.2,2017-06-29,199.7,-0.03755633450175263,34 days
1596,1596,IOC,2017-05-26,2017-06-29,Indian Oil Corporation Ltd.,130965,2017-05-26,128.95,2017-06-29,142.33,-0.09400688540715255,34 days
1597,1597,JSWSTEEL,2017-05-26,2017-06-29,JSW Steel Ltd.,100228,2017-05-26,205.35,2017-06-29,198.05,0.03685937894471084,34 days
1598,1598,PETRONET,2017-05-26,2017-06-29,Petronet LNG Ltd.,132522,2017-05-26,215.7,2017-06-29,222.0,-0.02837837837837843,34 days
1599,1599,HINDPETRO,2017-05-26,2017-06-29,Hindustan Petroleum Corporation Ltd.,100104,2017-05-26,338.8,2017-06-29,378.77,-0.10552578081685449,34 days
1600,1600,TATASTEEL,2017-05-26,2017-06-29,Tata Steel Ltd.,100470,2017-05-26,53.5,2017-06-29,51.28,0.043291731669266746,34 days
1601,1601,UPL,2017-05-26,2017-06-29,UPL Ltd.,112070,2017-05-26,551.03,2017-06-29,556.77,-0.010309463512761121,34 days
1602,1602,POWERGRID,2017-05-26,2017-06-29,Power Grid Corporation Of India Ltd.,132898,2017-05-26,156.0,2017-06-29,153.11,0.01887531839853691,34 days
1603,1603,BPCL,2017-05-26,2017-06-29,Bharat Petroleum Corporation Ltd.,100547,2017-05-26,417.37,2017-06-29,501.4,-0.1675907459114479,34 days
1604,1604,TATACOMM,2017-05-26,2017-06-29,Tata Communications Ltd.,100483,2017-05-26,723.05,2017-06-29,657.8,0.09919428397689269,34 days
1605,1605,BAJFINANCE,2017-05-26,2017-06-29,Bajaj Finance Ltd.,100034,2017-05-26,1376.3,2017-06-29,1322.0,0.041074130105900115,34 days
1606,1606,NMDC,2017-05-26,2017-06-29,NMDC Ltd.,126371,2017-05-26,107.75,2017-06-29,117.35,-0.08180656156795905,34 days
1607,1607,YESBANK,2017-05-26,2017-06-29,Yes Bank Ltd.,132648,2017-05-26,287.7,2017-06-29,296.96,-0.031182650862068936,34 days
1608,1608,AJANTPHARM,2017-05-26,2017-06-29,Ajanta Pharma Ltd.,132331,2017-05-26,1547.1,2017-06-29,1603.0,-0.0348721147847786,34 days
1609,1609,DCBBANK,2017-05-26,2017-06-29,DCB Bank Ltd.,132772,2017-05-26,196.2,2017-06-29,195.05,0.005895924122019878,34 days
1610,1610,NHPC,2017-05-26,2017-06-29,NHPC Ltd.,216369,2017-05-26,32.05,2017-06-29,30.7,0.043973941368078105,34 days
1611,1611,EICHERMOT,2017-05-26,2017-06-29,Eicher Motors Ltd.,105200,2017-05-26,2734.01,2017-06-29,2848.17,-0.040081877135142864,34 days
1612,1612,EXIDEIND,2017-05-26,2017-06-29,Exide Industries Ltd.,100086,2017-05-26,218.0,2017-06-29,233.95,-0.06817696088907882,34 days
1613,1613,MRF,2017-05-26,2017-06-29,MRF Ltd.,100290,2017-05-26,68638.95,2017-06-29,65751.7,0.04391141217641521,34 days
1614,1614,TVSMOTOR,2017-05-26,2017-06-29,TVS Motor Company Ltd.,132343,2017-05-26,545.45,2017-06-29,532.75,0.023838573439699758,34 days
1615,1615,CESC,2017-05-26,2017-06-29,CESC Ltd.,100084,2017-05-26,867.3,2017-06-29,902.1,-0.03857665447289665,34 days
1616,1616,TATACHEM,2017-05-26,2017-06-29,Tata Chemicals Ltd.,100770,2017-05-26,240.3,2017-06-29,245.48,-0.02110151539840304,34 days
1617,1617,SRF,2017-05-26,2017-06-29,SRF Ltd.,103806,2017-05-26,306.79,2017-06-29,333.8,-0.0809167165967645,34 days
1618,1618,ENGINERSIN,2017-05-26,2017-06-29,Engineers India Ltd.,132178,2017-05-26,151.5,2017-06-29,159.0,-0.04716981132075472,34 days
1619,1619,GAIL,2017-05-26,2017-06-29,GAIL (India) Ltd.,132155,2017-05-26,90.59,2017-06-29,101.04,-0.10342438638163105,34 days
1620,1620,ESCORTS,2017-06-30,2017-07-27,Escorts Kubota Ltd.,100495,2017-06-30,641.4,2017-07-27,648.95,-0.011634178288003803,27 days
1621,1621,BALKRISIND,2017-06-30,2017-07-27,Balkrishna Industries Ltd.,102355,2017-06-30,800.65,2017-07-27,832.67,-0.03845460986945607,27 days
1622,1622,CANFINHOME,2017-06-30,2017-07-27,Can Fin Homes Ltd.,111196,2017-06-30,622.97,2017-07-27,647.19,-0.03742332236283012,27 days
1623,1623,MRF,2017-06-30,2017-07-27,MRF Ltd.,100290,2017-06-30,68702.2,2017-07-27,68721.55,-0.00028157106468066885,27 days
1624,1624,SUNTV,2017-06-30,2017-07-27,Sun TV Network Ltd.,132733,2017-06-30,794.65,2017-07-27,818.0,-0.02854523227383866,27 days
1625,1625,MGL,2017-06-30,2017-07-27,Mahanagar Gas Ltd.,208661,2017-06-30,978.0,2017-07-27,993.7,-0.015799537083626893,27 days
1626,1626,CEATLTD,2017-06-30,2017-07-27,Ceat Ltd.,100878,2017-06-30,1872.8,2017-07-27,1791.75,0.045235105343937466,27 days
1627,1627,DCBBANK,2017-06-30,2017-07-27,DCB Bank Ltd.,132772,2017-06-30,196.8,2017-07-27,199.15,-0.01180015064022091,27 days
1628,1628,MARUTI,2017-06-30,2017-07-27,Maruti Suzuki India Ltd.,132500,2017-06-30,7599.3,2017-07-27,7238.9,0.04978656978270187,27 days
1629,1629,DALMIABHA,2017-06-30,2017-07-27,Dalmia Bharat Ltd. - (Amalgamated),222633,2017-06-30,2626.5,2017-07-27,2474.75,0.061319325184362054,27 days
1630,1630,FEDERALBNK,2017-06-30,2017-07-27,The Federal Bank Ltd.,100469,2017-06-30,113.1,2017-07-27,112.5,0.005333333333333283,27 days
1631,1631,JPASSOCIAT,2017-06-30,2017-07-27,Jaiprakash Associates Ltd.,132532,2017-06-30,28.7,2017-07-27,22.0,0.3045454545454545,27 days
1632,1632,RECLTD,2017-06-30,2017-07-27,REC Ltd.,200055,2017-06-30,130.76,2017-07-27,129.49,0.009807707158853825,27 days
1633,1633,VGUARD,2017-06-30,2017-07-27,V-Guard Industries Ltd.,200054,2017-06-30,193.5,2017-07-27,172.75,0.12011577424023155,27 days
1634,1634,PEL,2017-06-30,2017-07-27,Piramal Enterprises Ltd.,100302,2017-06-30,2840.95,2017-07-27,2788.3,0.018882473191550276,27 days
1635,1635,BAJAJFINSV,2017-06-30,2017-07-27,Bajaj Finserv Ltd.,205198,2017-06-30,493.51,2017-07-27,413.61,0.19317714755445944,27 days
1636,1636,INDIANB,2017-06-30,2017-07-27,Indian Bank,132814,2017-06-30,309.75,2017-07-27,282.95,0.09471638098603997,27 days
1637,1637,IGL,2017-06-30,2017-07-27,Indraprastha Gas Ltd.,132514,2017-06-30,235.43,2017-07-27,212.55,0.10764525993883789,27 days
1638,1638,TVSMOTOR,2017-06-30,2017-07-27,TVS Motor Company Ltd.,132343,2017-06-30,575.35,2017-07-27,546.85,0.052116668190545855,27 days
1639,1639,ADANIPORTS,2017-06-30,2017-07-27,Adani Ports and Special Economic Zone Ltd.,132921,2017-06-30,392.55,2017-07-27,364.45,0.07710248319385382,27 days
1640,1640,IOC,2017-06-30,2017-07-27,Indian Oil Corporation Ltd.,130965,2017-06-30,122.95,2017-07-27,129.03,-0.04712082461443074,27 days
1641,1641,GODREJIND,2017-06-30,2017-07-27,Godrej Industries Ltd.,100164,2017-06-30,669.05,2017-07-27,640.85,0.04400405711164848,27 days
1642,1642,CADILAHC,2017-06-30,2017-07-27,Zydus Lifesciences Ltd.,132321,2017-06-30,540.35,2017-07-27,528.1,0.02319636432493846,27 days
1643,1643,VEDL,2017-06-30,2017-07-27,Vedanta Ltd.,100295,2017-06-30,279.95,2017-07-27,250.35,0.11823447173956458,27 days
1644,1644,BAJFINANCE,2017-06-30,2017-07-27,Bajaj Finance Ltd.,100034,2017-06-30,1679.65,2017-07-27,1375.95,0.220720229659508,27 days
1645,1645,TATASTEEL,2017-06-30,2017-07-27,Tata Steel Ltd.,100470,2017-06-30,56.13,2017-07-27,53.71,0.04505678644572708,27 days
1646,1646,HDFCBANK,2017-06-30,2017-07-27,HDFC Bank Ltd.,100180,2017-06-30,894.83,2017-07-27,824.55,0.08523437026256757,27 days
1647,1647,ICICIPRULI,2017-06-30,2017-07-27,ICICI Prudential Life Insurance Company Ltd.,210258,2017-06-30,439.15,2017-07-27,470.9,-0.06742408154597579,27 days
1648,1648,MRPL,2017-06-30,2017-07-27,Mangalore Refinery And Petrochemicals Ltd.,100109,2017-06-30,121.85,2017-07-27,118.15,0.031316123571730754,27 days
1649,1649,BEML,2017-06-30,2017-07-27,BEML Ltd.,100048,2017-06-30,1658.5,2017-07-27,1535.85,0.07985805905524634,27 days
1650,1650,ESCORTS,2017-07-28,2017-08-31,Escorts Kubota Ltd.,100495,2017-07-28,647.25,2017-08-31,674.85,-0.04089797732829521,34 days
1651,1651,BALKRISIND,2017-07-28,2017-08-31,Balkrishna Industries Ltd.,102355,2017-07-28,784.15,2017-08-31,811.3,-0.03346480956489582,34 days
1652,1652,CANFINHOME,2017-07-28,2017-08-31,Can Fin Homes Ltd.,111196,2017-07-28,573.01,2017-08-31,626.28,-0.08505780162227755,34 days
1653,1653,MRF,2017-07-28,2017-08-31,MRF Ltd.,100290,2017-07-28,64087.5,2017-08-31,69663.4,-0.08004059520494254,34 days
1654,1654,SUNTV,2017-07-28,2017-08-31,Sun TV Network Ltd.,132733,2017-07-28,696.4,2017-08-31,803.6,-0.13339970134395226,34 days
1655,1655,MGL,2017-07-28,2017-08-31,Mahanagar Gas Ltd.,208661,2017-07-28,1044.0,2017-08-31,994.35,0.049932116457987605,34 days
1656,1656,CEATLTD,2017-07-28,2017-08-31,Ceat Ltd.,100878,2017-07-28,1705.85,2017-08-31,1866.55,-0.08609466663095018,34 days
1657,1657,DCBBANK,2017-07-28,2017-08-31,DCB Bank Ltd.,132772,2017-07-28,183.7,2017-08-31,195.6,-0.060838445807770994,34 days
1658,1658,MARUTI,2017-07-28,2017-08-31,Maruti Suzuki India Ltd.,132500,2017-07-28,7699.0,2017-08-31,7594.3,0.013786655781309642,34 days
1659,1659,DALMIABHA,2017-07-28,2017-08-31,Dalmia Bharat Ltd. - (Amalgamated),222633,2017-07-28,2712.9,2017-08-31,2667.7,0.016943434419162677,34 days
1660,1660,FEDERALBNK,2017-07-28,2017-08-31,The Federal Bank Ltd.,100469,2017-07-28,108.35,2017-08-31,114.65,-0.0549498473615352,34 days
1661,1661,JPASSOCIAT,2017-07-28,2017-08-31,Jaiprakash Associates Ltd.,132532,2017-07-28,23.9,2017-08-31,29.8,-0.19798657718120813,34 days
1662,1662,RECLTD,2017-07-28,2017-08-31,REC Ltd.,200055,2017-07-28,126.38,2017-08-31,132.52,-0.04633262903712658,34 days
1663,1663,VGUARD,2017-07-28,2017-08-31,V-Guard Industries Ltd.,200054,2017-07-28,186.1,2017-08-31,194.4,-0.04269547325102886,34 days
1664,1664,PEL,2017-07-28,2017-08-31,Piramal Enterprises Ltd.,100302,2017-07-28,2713.85,2017-08-31,2953.15,-0.08103211824661807,34 days
1665,1665,BAJAJFINSV,2017-07-28,2017-08-31,Bajaj Finserv Ltd.,205198,2017-07-28,550.28,2017-08-31,496.63,0.10802810945774516,34 days
1666,1666,INDIANB,2017-07-28,2017-08-31,Indian Bank,132814,2017-07-28,286.3,2017-08-31,311.15,-0.07986501687289078,34 days
1667,1667,IGL,2017-07-28,2017-08-31,Indraprastha Gas Ltd.,132514,2017-07-28,255.13,2017-08-31,239.87,0.06361779297119269,34 days
1668,1668,TVSMOTOR,2017-07-28,2017-08-31,TVS Motor Company Ltd.,132343,2017-07-28,603.85,2017-08-31,582.75,0.03620763620763625,34 days
1669,1669,ADANIPORTS,2017-07-28,2017-08-31,Adani Ports and Special Economic Zone Ltd.,132921,2017-07-28,392.9,2017-08-31,396.25,-0.008454258675078923,34 days
1670,1670,IOC,2017-07-28,2017-08-31,Indian Oil Corporation Ltd.,130965,2017-07-28,151.58,2017-08-31,123.25,0.22985801217038548,34 days
1671,1671,GODREJIND,2017-07-28,2017-08-31,Godrej Industries Ltd.,100164,2017-07-28,612.3,2017-08-31,667.9,-0.08324599490941761,34 days
1672,1672,CADILAHC,2017-07-28,2017-08-31,Zydus Lifesciences Ltd.,132321,2017-07-28,499.95,2017-08-31,548.15,-0.08793213536440754,34 days
1673,1673,VEDL,2017-07-28,2017-08-31,Vedanta Ltd.,100295,2017-07-28,309.0,2017-08-31,275.8,0.12037708484408988,34 days
1674,1674,BAJFINANCE,2017-07-28,2017-08-31,Bajaj Finance Ltd.,100034,2017-07-28,1781.55,2017-08-31,1710.05,0.04181164293441712,34 days
1675,1675,TATASTEEL,2017-07-28,2017-08-31,Tata Steel Ltd.,100470,2017-07-28,63.81,2017-08-31,55.53,0.14910858995137766,34 days
1676,1676,HDFCBANK,2017-07-28,2017-08-31,HDFC Bank Ltd.,100180,2017-07-28,888.13,2017-08-31,891.72,-0.0040259274211636295,34 days
1677,1677,ICICIPRULI,2017-07-28,2017-08-31,ICICI Prudential Life Insurance Company Ltd.,210258,2017-07-28,426.85,2017-08-31,451.05,-0.05365258840483314,34 days
1678,1678,MRPL,2017-07-28,2017-08-31,Mangalore Refinery And Petrochemicals Ltd.,100109,2017-07-28,138.85,2017-08-31,119.25,0.16436058700209638,34 days
1679,1679,BEML,2017-07-28,2017-08-31,BEML Ltd.,100048,2017-07-28,1763.2,2017-08-31,1685.3,0.04622322435174752,34 days
1680,1680,ESCORTS,2017-09-01,2017-09-28,Escorts Kubota Ltd.,100495,2017-09-01,635.75,2017-09-28,651.3,-0.023875326270535784,27 days
1681,1681,BALKRISIND,2017-09-01,2017-09-28,Balkrishna Industries Ltd.,102355,2017-09-01,853.4,2017-09-28,828.67,0.02984300143603608,27 days
1682,1682,CANFINHOME,2017-09-01,2017-09-28,Can Fin Homes Ltd.,111196,2017-09-01,526.56,2017-09-28,578.07,-0.08910685557112477,27 days
1683,1683,MRF,2017-09-01,2017-09-28,MRF Ltd.,100290,2017-09-01,61859.4,2017-09-28,65589.05,-0.056863912497589174,27 days
1684,1684,SUNTV,2017-09-01,2017-09-28,Sun TV Network Ltd.,132733,2017-09-01,733.5,2017-09-28,771.5,-0.0492546986390149,27 days
1685,1685,MGL,2017-09-01,2017-09-28,Mahanagar Gas Ltd.,208661,2017-09-01,1083.9,2017-09-28,1047.75,0.034502505368647185,27 days
1686,1686,CEATLTD,2017-09-01,2017-09-28,Ceat Ltd.,100878,2017-09-01,1692.45,2017-09-28,1740.1,-0.027383483707832806,27 days
1687,1687,DCBBANK,2017-09-01,2017-09-28,DCB Bank Ltd.,132772,2017-09-01,179.35,2017-09-28,186.9,-0.04039593365436068,27 days
1688,1688,MARUTI,2017-09-01,2017-09-28,Maruti Suzuki India Ltd.,132500,2017-09-01,7897.0,2017-09-28,7825.05,0.009194829426010034,27 days
1689,1689,DALMIABHA,2017-09-01,2017-09-28,Dalmia Bharat Ltd. - (Amalgamated),222633,2017-09-01,2545.7,2017-09-28,2709.1,-0.060315233841497215,27 days
1690,1690,FEDERALBNK,2017-09-01,2017-09-28,The Federal Bank Ltd.,100469,2017-09-01,111.25,2017-09-28,110.5,0.006787330316742082,27 days
1691,1691,JPASSOCIAT,2017-09-01,2017-09-28,Jaiprakash Associates Ltd.,132532,2017-09-01,16.6,2017-09-28,24.8,-0.33064516129032256,27 days
1692,1692,RECLTD,2017-09-01,2017-09-28,REC Ltd.,200055,2017-09-01,113.29,2017-09-28,125.89,-0.10008737786956863,27 days
1693,1693,VGUARD,2017-09-01,2017-09-28,V-Guard Industries Ltd.,200054,2017-09-01,180.1,2017-09-28,186.6,-0.03483386923901394,27 days
1694,1694,PEL,2017-09-01,2017-09-28,Piramal Enterprises Ltd.,100302,2017-09-01,2567.5,2017-09-28,2785.85,-0.0783782328553224,27 days
1695,1695,BAJAJFINSV,2017-09-01,2017-09-28,Bajaj Finserv Ltd.,205198,2017-09-01,504.35,2017-09-28,552.95,-0.08789221448593909,27 days
1696,1696,INDIANB,2017-09-01,2017-09-28,Indian Bank,132814,2017-09-01,258.8,2017-09-28,292.9,-0.11642198702628873,27 days
1697,1697,IGL,2017-09-01,2017-09-28,Indraprastha Gas Ltd.,132514,2017-09-01,291.82,2017-09-28,254.83,0.14515559392536193,27 days
1698,1698,TVSMOTOR,2017-09-01,2017-09-28,TVS Motor Company Ltd.,132343,2017-09-01,644.8,2017-09-28,610.7,0.0558375634517765,27 days
1699,1699,ADANIPORTS,2017-09-01,2017-09-28,Adani Ports and Special Economic Zone Ltd.,132921,2017-09-01,372.05,2017-09-28,396.9,-0.06261022927689586,27 days
1700,1700,IOC,2017-09-01,2017-09-28,Indian Oil Corporation Ltd.,130965,2017-09-01,132.45,2017-09-28,150.4,-0.11934840425531926,27 days
1701,1701,GODREJIND,2017-09-01,2017-09-28,Godrej Industries Ltd.,100164,2017-09-01,574.7,2017-09-28,625.4,-0.08106811640550038,27 days
1702,1702,CADILAHC,2017-09-01,2017-09-28,Zydus Lifesciences Ltd.,132321,2017-09-01,467.8,2017-09-28,509.65,-0.08211517708231132,27 days
1703,1703,VEDL,2017-09-01,2017-09-28,Vedanta Ltd.,100295,2017-09-01,308.8,2017-09-28,315.65,-0.021701251386028724,27 days
1704,1704,BAJFINANCE,2017-09-01,2017-09-28,Bajaj Finance Ltd.,100034,2017-09-01,1842.95,2017-09-28,1806.75,0.02003597620035979,27 days
1705,1705,TATASTEEL,2017-09-01,2017-09-28,Tata Steel Ltd.,100470,2017-09-01,64.96,2017-09-28,65.29,-0.005054372798284768,27 days
1706,1706,HDFCBANK,2017-09-01,2017-09-28,HDFC Bank Ltd.,100180,2017-09-01,897.65,2017-09-28,882.88,0.01672934034070313,27 days
1707,1707,ICICIPRULI,2017-09-01,2017-09-28,ICICI Prudential Life Insurance Company Ltd.,210258,2017-09-01,381.25,2017-09-28,445.45,-0.14412391963183296,27 days
1708,1708,MRPL,2017-09-01,2017-09-28,Mangalore Refinery And Petrochemicals Ltd.,100109,2017-09-01,122.05,2017-09-28,140.15,-0.12914734213342852,27 days
1709,1709,BEML,2017-09-01,2017-09-28,BEML Ltd.,100048,2017-09-01,1643.3,2017-09-28,1848.7,-0.1111051008817007,27 days
1710,1710,ESCORTS,2017-09-29,2017-10-26,Escorts Kubota Ltd.,100495,2017-09-29,721.95,2017-10-26,663.3,0.08842152872003632,27 days
1711,1711,BALKRISIND,2017-09-29,2017-10-26,Balkrishna Industries Ltd.,102355,2017-09-29,815.2,2017-10-26,856.33,-0.048030548970607115,27 days
1712,1712,CANFINHOME,2017-09-29,2017-10-26,Can Fin Homes Ltd.,111196,2017-09-29,498.6,2017-10-26,532.62,-0.06387293004393373,27 days
1713,1713,MRF,2017-09-29,2017-10-26,MRF Ltd.,100290,2017-09-29,63165.6,2017-10-26,63325.35,-0.0025226864123135523,27 days
1714,1714,SUNTV,2017-09-29,2017-10-26,Sun TV Network Ltd.,132733,2017-09-29,815.9,2017-10-26,764.95,0.06660566050068623,27 days
1715,1715,MGL,2017-09-29,2017-10-26,Mahanagar Gas Ltd.,208661,2017-09-29,1180.85,2017-10-26,1101.15,0.07237887662897863,27 days
1716,1716,CEATLTD,2017-09-29,2017-10-26,Ceat Ltd.,100878,2017-09-29,1671.5,2017-10-26,1720.4,-0.028423622413392285,27 days
