,Unnamed: 0,Symbol,Start,End,Company Name,Accord Code,Prev Date,Curr Price,Curr Date,Prev Price,Returns,Diff
2041,2041,BSOFT,2018-08-31,2018-09-27,Birlasoft Ltd.,132400,2018-08-31,241.3,2018-09-27,303.0,-0.20363036303630358,"27 days, 0:00:00"
2042,2042,BIOCON,2018-08-31,2018-09-27,Biocon Ltd.,132523,2018-08-31,354.2,2018-09-27,312.0,0.13525641025641022,"27 days, 0:00:00"
2043,2043,BRITANNIA,2018-08-31,2018-09-27,Britannia Industries Ltd.,100825,2018-08-31,2849.9,2018-09-27,3368.375,-0.15392437005974688,"27 days, 0:00:00"
2044,2044,MINDTREE,2018-08-31,2018-09-27,Mindtree Ltd. - (Amalgamated),132819,2018-08-31,1052.35,2018-09-27,1114.7,-0.05593433210729356,"27 days, 0:00:00"
2045,2045,TATACONSUM,2018-08-31,2018-09-27,Tata Consumer Products Ltd.,100800,2018-08-31,233.25,2018-09-27,234.3,-0.004481434058898896,"27 days, 0:00:00"
2046,2046,TECHM,2018-08-31,2018-09-27,Tech Mahindra Ltd.,132755,2018-08-31,746.05,2018-09-27,765.8,-0.02579002350483155,"27 days, 0:00:00"
2047,2047,TCS,2018-08-31,2018-09-27,Tata Consultancy Services Ltd.,132540,2018-08-31,2188.85,2018-09-27,2078.4,0.05314183987682824,"27 days, 0:00:00"
2048,2048,COFORGE,2018-08-31,2018-09-27,Coforge Ltd.,132541,2018-08-31,1119.3,2018-09-27,1406.7,-0.20430795478780128,"27 days, 0:00:00"
2049,2049,HINDUNILVR,2018-08-31,2018-09-27,Hindustan Unilever Ltd.,100696,2018-08-31,1620.1,2018-09-27,1780.1,-0.0898825908656817,"27 days, 0:00:00"
2050,2050,BATAINDIA,2018-08-31,2018-09-27,Bata India Ltd.,100043,2018-08-31,983.55,2018-09-27,1082.4,-0.09132483370288261,"27 days, 0:00:00"
2051,2051,TITAN,2018-08-31,2018-09-27,Titan Company Ltd.,100114,2018-08-31,821.45,2018-09-27,891.9,-0.07898867586052241,"27 days, 0:00:00"
2052,2052,PAGEIND,2018-08-31,2018-09-27,Page Industries Ltd.,132827,2018-08-31,33064.55,2018-09-27,34416.75,-0.03928900898545031,"27 days, 0:00:00"
2053,2053,DIVISLAB,2018-08-31,2018-09-27,Divi's Laboratories Ltd.,132488,2018-08-31,1365.9,2018-09-27,1305.9,0.04594532506317482,"27 days, 0:00:00"
2054,2054,NESTLEIND,2018-08-31,2018-09-27,Nestle India Ltd.,100790,2018-08-31,9578.65,2018-09-27,11582.25,-0.1729888406829416,"27 days, 0:00:00"
2055,2055,BAJFINANCE,2018-08-31,2018-09-27,Bajaj Finance Ltd.,100034,2018-08-31,2204.2,2018-09-27,2856.6,-0.22838339284464051,"27 days, 0:00:00"
2056,2056,TATAELXSI,2018-08-31,2018-09-27,Tata Elxsi Ltd.,100408,2018-08-31,1175.9,2018-09-27,1435.85,-0.1810425880140682,"27 days, 0:00:00"
2057,2057,JSWSTEEL,2018-08-31,2018-09-27,JSW Steel Ltd.,100228,2018-08-31,400.3,2018-09-27,396.35,0.009965939195155767,"27 days, 0:00:00"
2058,2058,JINDALSTEL,2018-08-31,2018-09-27,Jindal Steel & Power Ltd.,132286,2018-08-31,223.6,2018-09-27,220.75,0.012910532276330666,"27 days, 0:00:00"
2059,2059,KOTAKBANK,2018-08-31,2018-09-27,Kotak Mahindra Bank Ltd.,100247,2018-08-31,1142.45,2018-09-27,1287.25,-0.11248786172072243,"27 days, 0:00:00"
2060,2060,RELIANCE,2018-08-31,2018-09-27,Reliance Industries Ltd.,100325,2018-08-31,1241.97689126669,2018-09-27,1229.99051409076,0.00974509724962451,"27 days, 0:00:00"
2061,2061,INFY,2018-08-31,2018-09-27,Infosys Ltd.,100209,2018-08-31,724.8,2018-09-27,720.55,0.005898272153216293,"27 days, 0:00:00"
2062,2062,DABUR,2018-08-31,2018-09-27,Dabur India Ltd.,100096,2018-08-31,437.3,2018-09-27,478.75,-0.08657963446475193,"27 days, 0:00:00"
2063,2063,BHARATFIN,2018-08-31,2018-09-27,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2018-08-31,1043.3,2018-09-27,1162.6,-0.1026148288319284,"27 days, 0:00:00"
2064,2064,UBL,2018-08-31,2018-09-27,United Breweries Ltd.,132478,2018-08-31,1417.0,2018-09-27,1404.1,0.009187379816252469,"27 days, 0:00:00"
2065,2065,PIDILITIND,2018-08-31,2018-09-27,Pidilite Industries Ltd.,100331,2018-08-31,1056.45,2018-09-27,1168.65,-0.09600821460659739,"27 days, 0:00:00"
2066,2066,BAJAJFINSV,2018-08-31,2018-09-27,Bajaj Finserv Ltd.,205198,2018-08-31,597.98,2018-09-27,674.78,-0.11381487299564297,"27 days, 0:00:00"
2067,2067,HDFCBANK,2018-08-31,2018-09-27,HDFC Bank Ltd.,100180,2018-08-31,988.075,2018-09-27,1030.6,-0.04126237143411592,"27 days, 0:00:00"
2068,2068,M_M,2018-08-31,2018-09-27,Mahindra & Mahindra Ltd.,100520,2018-08-31,877.45,2018-09-27,965.3,-0.09100797679477873,"27 days, 0:00:00"
2069,2069,UNITDSPR,2018-08-31,2018-09-27,United Spirits Ltd.,132432,2018-08-31,514.85,2018-09-27,630.25,-0.18310194367314553,"27 days, 0:00:00"
2070,2070,JUBLFOOD,2018-09-28,2018-10-25,Jubilant FoodWorks Ltd.,215367,2018-09-28,214.82,2018-10-25,245.95,-0.12657044114657448,"27 days, 0:00:00"
2071,2071,BSOFT,2018-09-28,2018-10-25,Birlasoft Ltd.,132400,2018-09-28,210.55,2018-10-25,213.4,-0.01335520149953137,"27 days, 0:00:00"
2072,2072,BIOCON,2018-09-28,2018-10-25,Biocon Ltd.,132523,2018-09-28,309.15,2018-10-25,345.675,-0.10566283358646136,"27 days, 0:00:00"
2073,2073,BRITANNIA,2018-09-28,2018-10-25,Britannia Industries Ltd.,100825,2018-09-28,2654.65,2018-10-25,2911.75,-0.08829741564351332,"27 days, 0:00:00"
2074,2074,MINDTREE,2018-09-28,2018-10-25,Mindtree Ltd. - (Amalgamated),132819,2018-09-28,779.7,2018-10-25,1033.25,-0.2453907573191386,"27 days, 0:00:00"
2075,2075,TATACONSUM,2018-09-28,2018-10-25,Tata Consumer Products Ltd.,100800,2018-09-28,222.1,2018-10-25,233.75,-0.04983957219251339,"27 days, 0:00:00"
2076,2076,TECHM,2018-09-28,2018-10-25,Tech Mahindra Ltd.,132755,2018-09-28,651.4,2018-10-25,745.5,-0.12622401073105302,"27 days, 0:00:00"
2077,2077,TCS,2018-09-28,2018-10-25,Tata Consultancy Services Ltd.,132540,2018-09-28,1853.0,2018-10-25,2183.7,-0.15144021614690656,"27 days, 0:00:00"
2078,2078,COFORGE,2018-09-28,2018-10-25,Coforge Ltd.,132541,2018-09-28,1181.4,2018-10-25,1097.1,0.07683893902105568,"27 days, 0:00:00"
2079,2079,HINDUNILVR,2018-09-28,2018-10-25,Hindustan Unilever Ltd.,100696,2018-09-28,1571.55,2018-10-25,1608.4,-0.022910967421039628,"27 days, 0:00:00"
2080,2080,BATAINDIA,2018-09-28,2018-10-25,Bata India Ltd.,100043,2018-09-28,923.15,2018-10-25,970.3,-0.04859321859218796,"27 days, 0:00:00"
2081,2081,TITAN,2018-09-28,2018-10-25,Titan Company Ltd.,100114,2018-09-28,791.25,2018-10-25,805.6,-0.017812810327706086,"27 days, 0:00:00"
2082,2082,PAGEIND,2018-09-28,2018-10-25,Page Industries Ltd.,132827,2018-09-28,28556.45,2018-10-25,32885.1,-0.13162952218481921,"27 days, 0:00:00"
2083,2083,DIVISLAB,2018-09-28,2018-10-25,Divi's Laboratories Ltd.,132488,2018-09-28,1253.0,2018-10-25,1310.9,-0.04416812876649637,"27 days, 0:00:00"
2084,2084,NESTLEIND,2018-09-28,2018-10-25,Nestle India Ltd.,100790,2018-09-28,9538.25,2018-10-25,9699.65,-0.016639775662008385,"27 days, 0:00:00"
2085,2085,BAJFINANCE,2018-09-28,2018-10-25,Bajaj Finance Ltd.,100034,2018-09-28,2335.0,2018-10-25,2168.0,0.07702952029520295,"27 days, 0:00:00"
2086,2086,TATAELXSI,2018-09-28,2018-10-25,Tata Elxsi Ltd.,100408,2018-09-28,955.35,2018-10-25,1156.0,-0.17357266435986157,"27 days, 0:00:00"
2087,2087,JSWSTEEL,2018-09-28,2018-10-25,JSW Steel Ltd.,100228,2018-09-28,353.4,2018-10-25,381.65,-0.07402069959386873,"27 days, 0:00:00"
2088,2088,JINDALSTEL,2018-09-28,2018-10-25,Jindal Steel & Power Ltd.,132286,2018-09-28,162.25,2018-10-25,196.35,-0.1736694677871148,"27 days, 0:00:00"
2089,2089,KOTAKBANK,2018-09-28,2018-10-25,Kotak Mahindra Bank Ltd.,100247,2018-09-28,1185.8,2018-10-25,1141.6,0.038717589348283156,"27 days, 0:00:00"
2090,2090,RELIANCE,2018-09-28,2018-10-25,Reliance Industries Ltd.,100325,2018-09-28,1021.12046222748,2018-10-25,1246.13745193933,-0.1805715648475714,"27 days, 0:00:00"
2091,2091,INFY,2018-09-28,2018-10-25,Infosys Ltd.,100209,2018-09-28,648.75,2018-10-25,730.05,-0.11136223546332437,"27 days, 0:00:00"
2092,2092,DABUR,2018-09-28,2018-10-25,Dabur India Ltd.,100096,2018-09-28,398.55,2018-10-25,426.9,-0.0664089950808151,"27 days, 0:00:00"
2093,2093,BHARATFIN,2018-09-28,2018-10-25,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2018-09-28,904.6,2018-10-25,1038.6,-0.12901983439245127,"27 days, 0:00:00"
2094,2094,UBL,2018-09-28,2018-10-25,United Breweries Ltd.,132478,2018-09-28,1163.75,2018-10-25,1357.35,-0.14263086160533386,"27 days, 0:00:00"
2095,2095,PIDILITIND,2018-09-28,2018-10-25,Pidilite Industries Ltd.,100331,2018-09-28,933.6,2018-10-25,1045.85,-0.10732896686905379,"27 days, 0:00:00"
2096,2096,BAJAJFINSV,2018-09-28,2018-10-25,Bajaj Finserv Ltd.,205198,2018-09-28,536.765,2018-10-25,600.62,-0.10631514102094505,"27 days, 0:00:00"
2097,2097,HDFCBANK,2018-09-28,2018-10-25,HDFC Bank Ltd.,100180,2018-09-28,984.4,2018-10-25,1003.025,-0.018568829291393536,"27 days, 0:00:00"
2098,2098,M_M,2018-09-28,2018-10-25,Mahindra & Mahindra Ltd.,100520,2018-09-28,733.75,2018-10-25,860.95,-0.1477437714152971,"27 days, 0:00:00"
2099,2099,UNITDSPR,2018-09-28,2018-10-25,United Spirits Ltd.,132432,2018-09-28,535.5,2018-10-25,514.3,0.0412210771923003,"27 days, 0:00:00"
2100,2100,JUBLFOOD,2018-10-26,2018-11-29,Jubilant FoodWorks Ltd.,215367,2018-10-26,245.73,2018-11-29,211.11,0.16399033679124614,"34 days, 0:00:00"
2101,2101,BSOFT,2018-10-26,2018-11-29,Birlasoft Ltd.,132400,2018-10-26,209.2,2018-11-29,218.8,-0.04387568555758694,"34 days, 0:00:00"
2102,2102,BIOCON,2018-10-26,2018-11-29,Biocon Ltd.,132523,2018-10-26,301.2,2018-11-29,302.025,-0.002731561956791619,"34 days, 0:00:00"
2103,2103,BRITANNIA,2018-10-26,2018-11-29,Britannia Industries Ltd.,100825,2018-10-26,3032.35,2018-11-29,2660.25,0.13987407198571558,"34 days, 0:00:00"
2104,2104,MINDTREE,2018-10-26,2018-11-29,Mindtree Ltd. - (Amalgamated),132819,2018-10-26,850.1,2018-11-29,770.95,0.10266554251248457,"34 days, 0:00:00"
2105,2105,TATACONSUM,2018-10-26,2018-11-29,Tata Consumer Products Ltd.,100800,2018-10-26,218.75,2018-11-29,217.6,0.005284926470588262,"34 days, 0:00:00"
2106,2106,TECHM,2018-10-26,2018-11-29,Tech Mahindra Ltd.,132755,2018-10-26,687.5,2018-11-29,653.3,0.05234960967396303,"34 days, 0:00:00"
2107,2107,TCS,2018-10-26,2018-11-29,Tata Consultancy Services Ltd.,132540,2018-10-26,1960.55,2018-11-29,1799.1,0.08973931410149522,"34 days, 0:00:00"
2108,2108,COFORGE,2018-10-26,2018-11-29,Coforge Ltd.,132541,2018-10-26,1086.05,2018-11-29,1192.0,-0.0888842281879195,"34 days, 0:00:00"
2109,2109,HINDUNILVR,2018-10-26,2018-11-29,Hindustan Unilever Ltd.,100696,2018-10-26,1768.5,2018-11-29,1558.25,0.13492700144392747,"34 days, 0:00:00"
2110,2110,BATAINDIA,2018-10-26,2018-11-29,Bata India Ltd.,100043,2018-10-26,1001.45,2018-11-29,908.95,0.1017657736949227,"34 days, 0:00:00"
2111,2111,TITAN,2018-10-26,2018-11-29,Titan Company Ltd.,100114,2018-10-26,931.4,2018-11-29,806.9,0.15429421241789565,"34 days, 0:00:00"
2112,2112,PAGEIND,2018-10-26,2018-11-29,Page Industries Ltd.,132827,2018-10-26,25260.3,2018-11-29,29427.9,-0.1416207068802056,"34 days, 0:00:00"
2113,2113,DIVISLAB,2018-10-26,2018-11-29,Divi's Laboratories Ltd.,132488,2018-10-26,1456.55,2018-11-29,1255.8,0.15985825768434464,"34 days, 0:00:00"
2114,2114,NESTLEIND,2018-10-26,2018-11-29,Nestle India Ltd.,100790,2018-10-26,10606.45,2018-11-29,9569.45,0.10836568454822376,"34 days, 0:00:00"
2115,2115,BAJFINANCE,2018-10-26,2018-11-29,Bajaj Finance Ltd.,100034,2018-10-26,2506.5,2018-11-29,2338.9,0.07165761682842357,"34 days, 0:00:00"
2116,2116,TATAELXSI,2018-10-26,2018-11-29,Tata Elxsi Ltd.,100408,2018-10-26,1002.45,2018-11-29,967.1,0.036552579877985755,"34 days, 0:00:00"
2117,2117,JSWSTEEL,2018-10-26,2018-11-29,JSW Steel Ltd.,100228,2018-10-26,317.45,2018-11-29,337.45,-0.059268039709586606,"34 days, 0:00:00"
2118,2118,JINDALSTEL,2018-10-26,2018-11-29,Jindal Steel & Power Ltd.,132286,2018-10-26,154.95,2018-11-29,161.1,-0.03817504655493486,"34 days, 0:00:00"
2119,2119,KOTAKBANK,2018-10-26,2018-11-29,Kotak Mahindra Bank Ltd.,100247,2018-10-26,1212.95,2018-11-29,1158.6,0.04691006387018828,"34 days, 0:00:00"
2120,2120,RELIANCE,2018-10-26,2018-11-29,Reliance Industries Ltd.,100325,2018-10-26,1157.52741570897,2018-11-29,1035.08805877134,0.11828883146711862,"34 days, 0:00:00"
2121,2121,INFY,2018-10-26,2018-11-29,Infosys Ltd.,100209,2018-10-26,661.05,2018-11-29,633.6,0.04332386363636353,"34 days, 0:00:00"
2122,2122,DABUR,2018-10-26,2018-11-29,Dabur India Ltd.,100096,2018-10-26,414.95,2018-11-29,398.25,0.041933458882611394,"34 days, 0:00:00"
2123,2123,BHARATFIN,2018-10-26,2018-11-29,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2018-10-26,1034.0,2018-11-29,878.5,0.17700626067159933,"34 days, 0:00:00"
2124,2124,UBL,2018-10-26,2018-11-29,United Breweries Ltd.,132478,2018-10-26,1236.45,2018-11-29,1114.75,0.1091724601928684,"34 days, 0:00:00"
2125,2125,PIDILITIND,2018-10-26,2018-11-29,Pidilite Industries Ltd.,100331,2018-10-26,1185.1,2018-11-29,936.3,0.26572679696678414,"34 days, 0:00:00"
2126,2126,BAJAJFINSV,2018-10-26,2018-11-29,Bajaj Finserv Ltd.,205198,2018-10-26,601.075,2018-11-29,539.92,0.11326678026374294,"34 days, 0:00:00"
2127,2127,HDFCBANK,2018-10-26,2018-11-29,HDFC Bank Ltd.,100180,2018-10-26,1065.525,2018-11-29,980.6,0.08660513971038147,"34 days, 0:00:00"
2128,2128,M_M,2018-10-26,2018-11-29,Mahindra & Mahindra Ltd.,100520,2018-10-26,773.2,2018-11-29,728.2,0.0617962098324636,"34 days, 0:00:00"
2129,2129,UNITDSPR,2018-10-26,2018-11-29,United Spirits Ltd.,132432,2018-10-26,633.6,2018-11-29,518.05,0.2230479683428242,"34 days, 0:00:00"
2130,2130,JUBLFOOD,2018-11-30,2018-12-27,Jubilant FoodWorks Ltd.,215367,2018-11-30,246.68,2018-12-27,251.61,-0.01959381582608007,"27 days, 0:00:00"
2131,2131,BSOFT,2018-11-30,2018-12-27,Birlasoft Ltd.,132400,2018-11-30,220.2,2018-12-27,208.45,0.056368433677140804,"27 days, 0:00:00"
2132,2132,BIOCON,2018-11-30,2018-12-27,Biocon Ltd.,132523,2018-11-30,305.725,2018-12-27,312.175,-0.020661487947465328,"27 days, 0:00:00"
2133,2133,BRITANNIA,2018-11-30,2018-12-27,Britannia Industries Ltd.,100825,2018-11-30,3075.4,2018-12-27,3169.75,-0.02976575439703444,"27 days, 0:00:00"
2134,2134,MINDTREE,2018-11-30,2018-12-27,Mindtree Ltd. - (Amalgamated),132819,2018-11-30,861.85,2018-12-27,876.65,-0.016882450236696465,"27 days, 0:00:00"
2135,2135,TATACONSUM,2018-11-30,2018-12-27,Tata Consumer Products Ltd.,100800,2018-11-30,220.05,2018-12-27,218.65,0.006402927052366822,"27 days, 0:00:00"
2136,2136,TECHM,2018-11-30,2018-12-27,Tech Mahindra Ltd.,132755,2018-11-30,708.9,2018-12-27,705.95,0.004178766201572252,"27 days, 0:00:00"
2137,2137,TCS,2018-11-30,2018-12-27,Tata Consultancy Services Ltd.,132540,2018-11-30,1908.95,2018-12-27,1968.25,-0.030128286548964794,"27 days, 0:00:00"
2138,2138,COFORGE,2018-11-30,2018-12-27,Coforge Ltd.,132541,2018-11-30,1149.8,2018-12-27,1089.8,0.05505597357313269,"27 days, 0:00:00"
2139,2139,HINDUNILVR,2018-11-30,2018-12-27,Hindustan Unilever Ltd.,100696,2018-11-30,1814.9,2018-12-27,1754.0,0.03472063854047896,"27 days, 0:00:00"
2140,2140,BATAINDIA,2018-11-30,2018-12-27,Bata India Ltd.,100043,2018-11-30,1129.9,2018-12-27,1043.3,0.0830058468321673,"27 days, 0:00:00"
2141,2141,TITAN,2018-11-30,2018-12-27,Titan Company Ltd.,100114,2018-11-30,887.65,2018-12-27,927.1,-0.042552044008197655,"27 days, 0:00:00"
2142,2142,PAGEIND,2018-11-30,2018-12-27,Page Industries Ltd.,132827,2018-11-30,23848.3,2018-12-27,27117.1,-0.12054386346622609,"27 days, 0:00:00"
2143,2143,DIVISLAB,2018-11-30,2018-12-27,Divi's Laboratories Ltd.,132488,2018-11-30,1471.15,2018-12-27,1439.35,0.022093306006183474,"27 days, 0:00:00"
2144,2144,NESTLEIND,2018-11-30,2018-12-27,Nestle India Ltd.,100790,2018-11-30,10942.85,2018-12-27,10764.85,0.01653529775147819,"27 days, 0:00:00"
2145,2145,BAJFINANCE,2018-11-30,2018-12-27,Bajaj Finance Ltd.,100034,2018-11-30,2587.15,2018-12-27,2537.7,0.01948614887496563,"27 days, 0:00:00"
2146,2146,TATAELXSI,2018-11-30,2018-12-27,Tata Elxsi Ltd.,100408,2018-11-30,1010.9,2018-12-27,1024.05,-0.012841169864752675,"27 days, 0:00:00"
2147,2147,JSWSTEEL,2018-11-30,2018-12-27,JSW Steel Ltd.,100228,2018-11-30,292.95,2018-12-27,314.25,-0.0677804295942721,"27 days, 0:00:00"
2148,2148,JINDALSTEL,2018-11-30,2018-12-27,Jindal Steel & Power Ltd.,132286,2018-11-30,158.5,2018-12-27,154.05,0.02888672508925666,"27 days, 0:00:00"
2149,2149,KOTAKBANK,2018-11-30,2018-12-27,Kotak Mahindra Bank Ltd.,100247,2018-11-30,1240.25,2018-12-27,1233.95,0.00510555533044285,"27 days, 0:00:00"
2150,2150,RELIANCE,2018-11-30,2018-12-27,Reliance Industries Ltd.,100325,2018-11-30,1109.68096797364,2018-12-27,1156.58633650921,-0.0405550083508154,"27 days, 0:00:00"
2151,2151,INFY,2018-11-30,2018-12-27,Infosys Ltd.,100209,2018-11-30,656.8,2018-12-27,667.45,-0.01595625140459973,"27 days, 0:00:00"
2152,2152,DABUR,2018-11-30,2018-12-27,Dabur India Ltd.,100096,2018-11-30,429.95,2018-12-27,409.1,0.050965534099242156,"27 days, 0:00:00"
2153,2153,BHARATFIN,2018-11-30,2018-12-27,Bharat Financial Inclusion Ltd. - (Amalgamated),210779,2018-11-30,999.9,2018-12-27,1023.05,-0.022628415033478302,"27 days, 0:00:00"
2154,2154,UBL,2018-11-30,2018-12-27,United Breweries Ltd.,132478,2018-11-30,1364.95,2018-12-27,1239.9,0.100854907653843,"27 days, 0:00:00"
2155,2155,PIDILITIND,2018-11-30,2018-12-27,Pidilite Industries Ltd.,100331,2018-11-30,1113.7,2018-12-27,1163.3,-0.04263732485171487,"27 days, 0:00:00"
2156,2156,BAJAJFINSV,2018-11-30,2018-12-27,Bajaj Finserv Ltd.,205198,2018-11-30,640.505,2018-12-27,599.435,0.06851451783763053,"27 days, 0:00:00"
2157,2157,HDFCBANK,2018-11-30,2018-12-27,HDFC Bank Ltd.,100180,2018-11-30,1052.525,2018-12-27,1064.225,-0.01099391576029488,"27 days, 0:00:00"
2158,2158,M_M,2018-11-30,2018-12-27,Mahindra & Mahindra Ltd.,100520,2018-11-30,795.65,2018-12-27,790.9,0.0060058161588064235,"27 days, 0:00:00"
2159,2159,UNITDSPR,2018-11-30,2018-12-27,United Spirits Ltd.,132432,2018-11-30,631.6,2018-12-27,672.4,-0.060678167757287266,"27 days, 0:00:00"
2160,2160,COFORGE,2018-12-28,2019-01-31,Coforge Ltd.,132541,2018-12-28,1310.75,2019-01-31,1154.35,0.1354875037900118,"34 days, 0:00:00"
2161,2161,TCS,2018-12-28,2019-01-31,Tata Consultancy Services Ltd.,132540,2018-12-28,2014.1,2019-01-31,1896.05,0.06226101632340917,"34 days, 0:00:00"
2162,2162,NESTLEIND,2018-12-28,2019-01-31,Nestle India Ltd.,100790,2018-12-28,11497.85,2019-01-31,11258.6,0.021250421899703338,"34 days, 0:00:00"
2163,2163,BATAINDIA,2018-12-28,2019-01-31,Bata India Ltd.,100043,2018-12-28,1118.6,2019-01-31,1136.8,-0.016009852216748808,"34 days, 0:00:00"
2164,2164,BAJFINANCE,2018-12-28,2019-01-31,Bajaj Finance Ltd.,100034,2018-12-28,2574.85,2019-01-31,2634.8,-0.022753150144223574,"34 days, 0:00:00"
2165,2165,TECHM,2018-12-28,2019-01-31,Tech Mahindra Ltd.,132755,2018-12-28,731.9,2019-01-31,714.0,0.025070028011204448,"34 days, 0:00:00"
2166,2166,HINDUNILVR,2018-12-28,2019-01-31,Hindustan Unilever Ltd.,100696,2018-12-28,1763.25,2019-01-31,1822.05,-0.03227134271836665,"34 days, 0:00:00"
2167,2167,MINDTREE,2018-12-28,2019-01-31,Mindtree Ltd. - (Amalgamated),132819,2018-12-28,894.05,2019-01-31,864.1,0.03466034023839825,"34 days, 0:00:00"
2168,2168,BRITANNIA,2018-12-28,2019-01-31,Britannia Industries Ltd.,100825,2018-12-28,3197.7,2019-01-31,3098.5,0.03201549136679032,"34 days, 0:00:00"
2169,2169,DIVISLAB,2018-12-28,2019-01-31,Divi's Laboratories Ltd.,132488,2018-12-28,1506.2,2019-01-31,1467.2,0.026581243184296617,"34 days, 0:00:00"
2170,2170,JUBLFOOD,2018-12-28,2019-01-31,Jubilant FoodWorks Ltd.,215367,2018-12-28,251.69,2019-01-31,249.73,0.007848476354462851,"34 days, 0:00:00"
2171,2171,INFY,2018-12-28,2019-01-31,Infosys Ltd.,100209,2018-12-28,749.55,2019-01-31,656.95,0.140954410533526,"34 days, 0:00:00"
2172,2172,TORNTPHARM,2018-12-28,2019-01-31,Torrent Pharmaceuticals Ltd.,100420,2018-12-28,909.4,2019-01-31,889.65,0.022199741471365143,"34 days, 0:00:00"
2173,2173,COLPAL,2018-12-28,2019-01-31,Colgate-Palmolive (India) Ltd.,100830,2018-12-28,1280.1,2019-01-31,1320.15,-0.030337461652085125,"34 days, 0:00:00"
2174,2174,KOTAKBANK,2018-12-28,2019-01-31,Kotak Mahindra Bank Ltd.,100247,2018-12-28,1255.75,2019-01-31,1241.35,0.011600273895355936,"34 days, 0:00:00"
2175,2175,PIDILITIND,2018-12-28,2019-01-31,Pidilite Industries Ltd.,100331,2018-12-28,1119.75,2019-01-31,1101.95,0.016153182993783707,"34 days, 0:00:00"
2176,2176,DABUR,2018-12-28,2019-01-31,Dabur India Ltd.,100096,2018-12-28,443.65,2019-01-31,433.25,0.024004616272360016,"34 days, 0:00:00"
2177,2177,RELIANCE,2018-12-28,2019-01-31,Reliance Industries Ltd.,100325,2018-12-28,1215.62667367331,2019-01-31,1114.98072978283,0.09026698058726396,"34 days, 0:00:00"
2178,2178,UBL,2018-12-28,2019-01-31,United Breweries Ltd.,132478,2018-12-28,1428.8,2019-01-31,1377.55,0.03720373126202316,"34 days, 0:00:00"
2179,2179,HAVELLS,2018-12-28,2019-01-31,Havells India Ltd.,117354,2018-12-28,713.45,2019-01-31,690.1,0.03383567598898714,"34 days, 0:00:00"
2180,2180,BAJAJFINSV,2018-12-28,2019-01-31,Bajaj Finserv Ltd.,205198,2018-12-28,609.19,2019-01-31,650.29,-0.063202571160559,"34 days, 0:00:00"
2181,2181,BERGEPAINT,2018-12-28,2019-01-31,Berger Paints India Ltd.,109480,2018-12-28,318.75,2019-01-31,330.15,-0.03452975920036341,"34 days, 0:00:00"
2182,2182,ASIANPAINT,2018-12-28,2019-01-31,Asian Paints Ltd.,100820,2018-12-28,1412.6,2019-01-31,1366.0,0.034114202049780315,"34 days, 0:00:00"
2183,2183,EXIDEIND,2018-12-28,2019-01-31,Exide Industries Ltd.,100086,2018-12-28,226.9,2019-01-31,265.45,-0.14522508947071006,"34 days, 0:00:00"
2184,2184,GODREJCP,2018-12-28,2019-01-31,Godrej Consumer Products Ltd.,132424,2018-12-28,709.3,2019-01-31,810.85,-0.12523894678423883,"34 days, 0:00:00"
2185,2185,HDFCBANK,2018-12-28,2019-01-31,HDFC Bank Ltd.,100180,2018-12-28,1039.975,2019-01-31,1061.45,-0.02023175844363855,"34 days, 0:00:00"
2186,2186,MARICO,2018-12-28,2019-01-31,Marico Ltd.,131642,2018-12-28,366.75,2019-01-31,378.1,-0.030018513620735314,"34 days, 0:00:00"
2187,2187,ICICIBANK,2018-12-28,2019-01-31,ICICI Bank Ltd.,132174,2018-12-28,364.45,2019-01-31,360.75,0.010256410256410225,"34 days, 0:00:00"
2188,2188,BIOCON,2018-12-28,2019-01-31,Biocon Ltd.,132523,2018-12-28,324.15,2019-01-31,310.4,0.044297680412371136,"34 days, 0:00:00"
2189,2189,LT,2018-12-28,2019-01-31,Larsen & Toubro Ltd.,100510,2018-12-28,1314.3,2019-01-31,1439.4,-0.08691121300541901,"34 days, 0:00:00"
2190,2190,COFORGE,2019-02-01,2019-02-28,Coforge Ltd.,132541,2019-02-01,1320.7,2019-02-28,1319.45,0.0009473644321497594,"27 days, 0:00:00"
2191,2191,TCS,2019-02-01,2019-02-28,Tata Consultancy Services Ltd.,132540,2019-02-01,1983.45,2019-02-28,2029.95,-0.022906968151924924,"27 days, 0:00:00"
2192,2192,NESTLEIND,2019-02-01,2019-02-28,Nestle India Ltd.,100790,2019-02-01,10639.75,2019-02-28,11556.55,-0.07933163444107448,"27 days, 0:00:00"
2193,2193,BATAINDIA,2019-02-01,2019-02-28,Bata India Ltd.,100043,2019-02-01,1288.8,2019-02-28,1143.95,0.1266226670746098,"27 days, 0:00:00"
2194,2194,BAJFINANCE,2019-02-01,2019-02-28,Bajaj Finance Ltd.,100034,2019-02-01,2649.0,2019-02-28,2628.4,0.007837467660934374,"27 days, 0:00:00"
2195,2195,TECHM,2019-02-01,2019-02-28,Tech Mahindra Ltd.,132755,2019-02-01,830.15,2019-02-28,746.6,0.11190731315296003,"27 days, 0:00:00"
