,Unnamed: 0,Date,Symbol,Prev Date,Curr Price,Curr Date,Prev Price,6 Months Returns,Diff,STD,Ratio
519,2921,2021-07-01,COFORGE,2020-07-01,4193.6,2021-07-01,1384.95,2.027979349434998,"365 days, 0:00:00",0.021340184245739403,95.03101407570495
520,2879,2021-07-01,GRASIM,2020-07-01,1500.3,2021-07-01,614.35,1.4420932693090256,"365 days, 0:00:00",0.015615907331853604,92.34770920850806
521,2834,2021-07-01,TATAPOWER,2020-07-01,121.35,2021-07-01,46.1,1.6323210412147504,"365 days, 0:00:00",0.018773533047904366,86.94799412819962
522,2914,2021-07-01,MPHASIS,2020-07-01,2171.8,2021-07-01,882.0,1.462358276643991,"365 days, 0:00:00",0.01733427222891721,84.36225399786154
523,2866,2021-07-01,CUMMINSIND,2020-07-01,889.6,2021-07-01,397.2,1.2396777442094664,"365 days, 0:00:00",0.015944113842468355,77.75143582501843
524,2944,2021-07-01,INFY,2020-07-01,1560.4,2021-07-01,731.9,1.131985243885777,"365 days, 0:00:00",0.014696542257889357,77.0239165119338
525,2861,2021-07-01,CHOLAFIN,2020-07-01,506.15,2021-07-01,197.0,1.5692893401015227,"365 days, 0:00:00",0.0210236264010954,74.64408423942301
526,2855,2021-07-01,TATACHEM,2020-07-01,723.05,2021-07-01,308.35,1.3449002756607749,"365 days, 0:00:00",0.018155028474318144,74.07866517880996
527,2910,2021-07-01,HINDALCO,2020-07-01,379.4,2021-07-01,147.55,1.5713317519484917,"365 days, 0:00:00",0.021533651338572116,72.97098514518281
528,2891,2021-07-01,ASHOKLEY,2020-07-01,122.45,2021-07-01,48.2,1.5404564315352696,"365 days, 0:00:00",0.021668048389951268,71.09345538704208
529,2819,2021-07-01,SBIN,2020-07-01,420.4,2021-07-01,184.8,1.2748917748917745,"365 days, 0:00:00",0.01811452444472781,70.37953321831911
530,2913,2021-07-01,MOTHERSON,2020-07-01,163.2,2021-07-01,64.7333333333333,1.521112255406798,"365 days, 0:00:00",0.021940153312871444,69.33006500526228
531,2903,2021-07-01,BHARATFORG,2020-07-01,765.65,2021-07-01,337.35,1.269601304283385,"365 days, 0:00:00",0.01891191859830739,67.13233761470472
532,2917,2021-07-01,NATIONALUM,2020-07-01,77.95,2021-07-01,31.6,1.4667721518987342,"365 days, 0:00:00",0.022107732962804456,66.34656544687466
533,2932,2021-07-01,NMDC,2020-07-01,184.45,2021-07-01,81.0,1.2771604938271603,"365 days, 0:00:00",0.01944719694920339,65.67324314980398
534,2841,2021-07-01,LTTS,2020-07-01,2892.6,2021-07-01,1298.7,1.2273042273042272,"365 days, 0:00:00",0.019447790286163294,63.10764406881892
535,2842,2021-07-01,TECHM,2020-07-01,1085.15,2021-07-01,545.9,0.987818281736582,"365 days, 0:00:00",0.015716185251118824,62.85356566831381
536,2837,2021-07-01,GUJGASLTD,2020-07-01,675.0,2021-07-01,326.6,1.0667483159828535,"365 days, 0:00:00",0.01735849844826623,61.45395116761384
537,2856,2021-07-01,LALPATHLAB,2020-07-01,3267.4,2021-07-01,1577.55,1.0711863332382494,"365 days, 0:00:00",0.017490729817472947,61.24308959184494
538,2868,2021-07-01,DIVISLAB,2020-07-01,4435.7,2021-07-01,2241.25,0.9791187953151143,"365 days, 0:00:00",0.01618736541541116,60.48660607753659
539,2822,2021-07-01,VEDL,2020-07-01,262.9,2021-07-01,107.7,1.4410399257195914,"365 days, 0:00:00",0.02382791362590335,60.476966147511774
540,2992,2022-01-01,IEX,2021-01-01,252.8,2022-01-01,73.4,2.444141689373297,"365 days, 0:00:00",0.018517661828841223,131.9897572363348
541,3015,2022-01-01,PERSISTENT,2021-01-01,4904.35,2022-01-01,1497.55,2.274915695636206,"365 days, 0:00:00",0.01759694778713061,129.27899333201114
542,2976,2022-01-01,MINDTREE,2021-01-01,4780.0,2022-01-01,1659.25,1.8808196474310683,"365 days, 0:00:00",0.018139982231714494,103.68365433913125
543,3030,2022-01-01,TATAPOWER,2021-01-01,220.95,2022-01-01,77.35,1.856496444731739,"365 days, 0:00:00",0.018773533047904366,98.8890285059569
544,3083,2022-01-01,ADANIENT,2021-01-01,1709.45,2022-01-01,491.15,2.480504937391836,"365 days, 0:00:00",0.029337072172764555,84.55189129931802
545,3032,2022-01-01,IRCTC,2021-01-01,831.75,2022-01-01,289.0,1.8780276816608996,"365 days, 0:00:00",0.02266080081224133,82.87560961421946
546,3025,2022-01-01,TATAMOTORS,2021-01-01,482.4,2022-01-01,186.5,1.5865951742627344,"365 days, 0:00:00",0.022074076849825628,71.87594684283559
547,3111,2022-01-01,MPHASIS,2021-01-01,3396.7,2022-01-01,1529.9,1.220210471272632,"365 days, 0:00:00",0.01733427222891721,70.39294497966084
548,3035,2022-01-01,DEEPAKNTR,2021-01-01,2490.2,2022-01-01,987.85,1.520828060940426,"365 days, 0:00:00",0.02162183802596596,70.33759383055423
549,2997,2022-01-01,POLYCAB,2021-01-01,2466.5,2022-01-01,1035.45,1.38205611086967,"365 days, 0:00:00",0.019861832144072056,69.58351580280359
550,3037,2022-01-01,LTTS,2021-01-01,5598.95,2022-01-01,2409.5,1.323697862627101,"365 days, 0:00:00",0.019447790286163294,68.06417814824366
551,3054,2022-01-01,WIPRO,2021-01-01,715.35,2022-01-01,388.1,0.8432105127544447,"365 days, 0:00:00",0.013698988606099588,61.55275670344001
552,3086,2022-01-01,APOLLOHOSP,2021-01-01,5013.4,2022-01-01,2414.85,1.076070977493426,"365 days, 0:00:00",0.017672427633646032,60.88982225875551
553,3012,2022-01-01,SRF,2021-01-01,2420.1,2022-01-01,1136.24,1.129919735267197,"365 days, 0:00:00",0.019360940550354023,58.360787397104836
554,3114,2022-01-01,NATIONALUM,2021-01-01,101.0,2022-01-01,44.35,1.2773393461104847,"365 days, 0:00:00",0.022107732962804456,57.77794350327855
555,3031,2022-01-01,LTIM,2021-01-01,7332.0,2022-01-01,3699.3,0.9819965939502067,"365 days, 0:00:00",0.017871345545007012,54.948106256306026
556,3118,2022-01-01,COFORGE,2021-01-01,5890.35,2022-01-01,2722.25,1.1637799614289652,"365 days, 0:00:00",0.021340184245739403,54.53467261705182
557,3038,2022-01-01,TECHM,2021-01-01,1790.55,2022-01-01,977.95,0.8309218262692365,"365 days, 0:00:00",0.015716185251118824,52.87045252982646
558,2998,2022-01-01,DIXON,2021-01-01,5509.55,2022-01-01,2724.38,1.022313333675919,"365 days, 0:00:00",0.020563844320939745,49.71411559631961
559,2968,2022-01-01,BSOFT,2021-01-01,544.7,2022-01-01,249.2,1.1857945425361158,"365 days, 0:00:00",0.02396598902837589,49.47822270685876
560,3051,2022-01-01,TATACHEM,2021-01-01,894.2,2022-01-01,479.95,0.8631107407021567,"365 days, 0:00:00",0.018155028474318144,47.54113946574644
561,3009,2022-01-01,VEDL,2021-01-01,341.2,2022-01-01,160.4,1.1271820448877805,"365 days, 0:00:00",0.02382791362590335,47.305108730225534
562,3076,2022-01-01,GRASIM,2021-01-01,1622.25,2022-01-01,933.4,0.7380008570816371,"365 days, 0:00:00",0.015615907331853604,47.25955664300402
563,3104,2022-01-01,BAJAJFINSV,2021-01-01,1640.62,2022-01-01,887.045,0.8495341273554329,"365 days, 0:00:00",0.01803516452276741,47.104318138212136
564,2960,2022-01-01,BALRAMCHIN,2021-01-01,367.5,2022-01-01,171.5,1.1428571428571428,"365 days, 0:00:00",0.02462741689366541,46.405887706034854
565,3107,2022-01-01,HINDALCO,2021-01-01,475.55,2022-01-01,238.35,0.9951751625760438,"365 days, 0:00:00",0.021533651338572116,46.21488232204438
566,3074,2022-01-01,GNFC,2021-01-01,440.65,2022-01-01,225.5,0.9541019955654101,"365 days, 0:00:00",0.022198805242188306,42.97988045555541
567,3017,2022-01-01,JKCEMENT,2021-01-01,3398.85,2022-01-01,1923.25,0.7672429481346679,"365 days, 0:00:00",0.01897865011104228,40.42663433097729
568,3007,2022-01-01,HINDCOPPER,2021-01-01,124.7,2022-01-01,62.1,1.0080515297906603,"365 days, 0:00:00",0.025470454678746587,39.57728837215508
569,3022,2022-01-01,ASTRAL,2021-01-01,1711.35,2022-01-01,982.321875,0.7421479084948607,"365 days, 0:00:00",0.018957994469386057,39.1469630236101
570,3186,2022-07-01,HAL,2021-07-01,1736.2,2022-07-01,1013.75,0.7126510480887793,"365 days, 0:00:00",0.018155079668190903,39.2535346092366
571,3225,2022-07-01,TATAPOWER,2021-07-01,207.0,2022-07-01,121.35,0.7058096415327566,"365 days, 0:00:00",0.018773533047904366,37.595994303882186
572,3154,2022-07-01,INDHOTEL,2021-07-01,225.75,2022-07-01,136.965919647004,0.6482202330464042,"365 days, 0:00:00",0.019008496314382964,34.101605004701085
573,3339,2022-07-01,ITC,2021-07-01,284.35,2022-07-01,203.0,0.40073891625615776,"365 days, 0:00:00",0.013425745565684044,29.84854094661521
574,3347,2022-07-01,M_M,2021-07-01,1107.35,2022-07-01,779.45,0.42068124959907605,"365 days, 0:00:00",0.015751311336231477,26.707696941486816
575,3270,2022-07-01,GNFC,2021-07-01,581.05,2022-07-01,375.65,0.546785571675762,"365 days, 0:00:00",0.022198805242188306,24.631306311774335
576,3207,2022-07-01,SRF,2021-07-01,2161.65,2022-07-01,1469.54,0.4709705077779442,"365 days, 0:00:00",0.019360940550354023,24.325807238188762
577,3317,2022-07-01,PAGEIND,2021-07-01,41375.8,2022-07-01,29623.85,0.3967056949046125,"365 days, 0:00:00",0.0171193070233775,23.172999605818486
578,3324,2022-07-01,PVRINOX,2021-07-01,1888.5,2022-07-01,1330.1,0.41981805879257206,"365 days, 0:00:00",0.01981279741167068,21.189236939619605
579,3242,2022-07-01,TVSMOTOR,2021-07-01,860.45,2022-07-01,624.3,0.37826365529392936,"365 days, 0:00:00",0.01927071703797696,19.628935163568748
580,3227,2022-07-01,IRCTC,2021-07-01,579.2,2022-07-01,406.96,0.42323569884018103,"365 days, 0:00:00",0.02266080081224133,18.67699656101958
581,3297,2022-07-01,BHARTIARTL,2021-07-01,673.45,2022-07-01,514.332042516518,0.309368159729951,"365 days, 0:00:00",0.01676757239657634,18.450384612212492
582,3279,2022-07-01,ADANIENT,2021-07-01,2232.2,2022-07-01,1490.25,0.4978694849857405,"365 days, 0:00:00",0.029337072172764555,16.970660264044483
583,3255,2022-07-01,COALINDIA,2021-07-01,183.25,2022-07-01,145.65,0.25815310676278747,"365 days, 0:00:00",0.015874686590077867,16.261934073340417
584,3153,2022-07-01,ABB,2021-07-01,2275.45,2022-07-01,1793.7,0.2685789150917097,"365 days, 0:00:00",0.017077054989422073,15.727472638465695
585,3323,2022-07-01,POWERGRID,2021-07-01,206.5,2022-07-01,173.1,0.19295205083766612,"365 days, 0:00:00",0.012849515615869403,15.016289843592746
586,3244,2022-07-01,TRENT,2021-07-01,1073.55,2022-07-01,857.9,0.2513696234992423,"365 days, 0:00:00",0.01771210727726247,14.191965956638741
587,3315,2022-07-01,NTPC,2021-07-01,140.65,2022-07-01,117.35,0.19855134213890083,"365 days, 0:00:00",0.014028304570963587,14.153623564024358
588,3187,2022-07-01,IEX,2021-07-01,159.75,2022-07-01,126.8,0.2598580441640379,"365 days, 0:00:00",0.018517661828841223,14.032983568114927
589,3238,2022-07-01,SUNPHARMA,2021-07-01,829.25,2022-07-01,684.15,0.21208799239932768,"365 days, 0:00:00",0.015717033831178423,13.494148748258175
590,3294,2022-07-01,BEL,2021-07-01,76.6,2022-07-01,61.55,0.24451665312753856,"365 days, 0:00:00",0.0189006119624601,12.936970168648038
591,3253,2022-07-01,CHOLAFIN,2021-07-01,640.35,2022-07-01,506.15,0.2651387928479701,"365 days, 0:00:00",0.0210236264010954,12.611468059295207
592,3194,2022-07-01,SIEMENS,2021-07-01,2407.1,2022-07-01,2019.85,0.19172215758595937,"365 days, 0:00:00",0.016245105999611254,11.801840972324051
593,3200,2022-07-01,ABBOTINDIA,2021-07-01,19100.4,2022-07-01,16736.35,0.1412524236168581,"365 days, 0:00:00",0.013525323676212994,10.443552183914012
594,3215,2022-07-01,RELIANCE,2021-07-01,2408.7,2022-07-01,2097.95,0.14812078457541888,"365 days, 0:00:00",0.01483391740855601,9.985277691379402
595,3264,2022-07-01,ESCORTS,2021-07-01,1466.5,2022-07-01,1200.85,0.22121830370154483,"365 days, 0:00:00",0.0224233400171296,9.86553758416686
596,3258,2022-07-01,CUMMINSIND,2021-07-01,1026.1,2022-07-01,889.6,0.1534397482014387,"365 days, 0:00:00",0.015944113842468355,9.623598383545175
597,3157,2022-07-01,UNITDSPR,2021-07-01,788.8,2022-07-01,663.95,0.18804126816778358,"365 days, 0:00:00",0.02020041942437722,9.308780388037952
598,3220,2022-07-01,TATAMOTORS,2021-07-01,412.7,2022-07-01,344.25,0.19883805374001448,"365 days, 0:00:00",0.022074076849825628,9.007763046796912
599,3284,2022-07-01,ASHOKLEY,2021-07-01,146.3,2022-07-01,122.45,0.194773376888526,"365 days, 0:00:00",0.021668048389951268,8.988967228763146
