,Symbol,Start,End,Company Name,Accord Code
1105,DABUR,2016-01-01,2016-01-28,Dabur India Ltd.,100096
1106,PETRONET,2016-01-01,2016-01-28,Petronet LNG Ltd.,132522
1107,STAR,2016-01-01,2016-01-28,Strides Pharma Science Ltd.,132531
1108,ABIRLANUVO,2016-01-01,2016-01-28,Aditya Birla Nuvo Ltd. - (Amalgamated),100303
1109,BIOCON,2016-01-01,2016-01-28,Biocon Ltd.,132523
1110,BRITANNIA,2016-01-29,2016-02-25,Britannia Industries Ltd.,100825
1111,BAJFINANCE,2016-01-29,2016-02-25,Bajaj Finance Ltd.,100034
1112,ASHOKLEY,2016-01-29,2016-02-25,Ashok Leyland Ltd.,100477
1113,MARICO,2016-01-29,2016-02-25,Marico Ltd.,131642
1114,JETAIRWAYS,2016-01-29,2016-02-25,Jet Airways (India) Ltd.,132617
1115,BEML,2016-01-29,2016-02-25,BEML Ltd.,100048
1116,HINDPETRO,2016-01-29,2016-02-25,Hindustan Petroleum Corporation Ltd.,100104
1117,AUROPHARMA,2016-01-29,2016-02-25,Aurobindo Pharma Ltd.,124804
1118,MARUTI,2016-01-29,2016-02-25,Maruti Suzuki India Ltd.,132500
1119,GODREJCP,2016-01-29,2016-02-25,Godrej Consumer Products Ltd.,132424
1120,SRF,2016-01-29,2016-02-25,SRF Ltd.,103806
1121,AJANTPHARM,2016-01-29,2016-02-25,Ajanta Pharma Ltd.,132331
1122,WOCKPHARMA,2016-01-29,2016-02-25,Wockhardt Ltd.,132300
1123,BEL,2016-01-29,2016-02-25,Bharat Electronics Ltd.,100049
1124,DIVISLAB,2016-01-29,2016-02-25,Divi's Laboratories Ltd.,132488
1125,SIEMENS,2016-01-29,2016-02-25,Siemens Ltd.,100550
1126,BPCL,2016-01-29,2016-02-25,Bharat Petroleum Corporation Ltd.,100547
1127,GODREJIND,2016-01-29,2016-02-25,Godrej Industries Ltd.,100164
1128,TORNTPHARM,2016-01-29,2016-02-25,Torrent Pharmaceuticals Ltd.,100420
1129,LUPIN,2016-01-29,2016-02-25,Lupin Ltd.,100257
1130,DISHTV,2016-01-29,2016-02-25,Dish TV India Ltd.,132839
1131,IOC,2016-01-29,2016-02-25,Indian Oil Corporation Ltd.,130965
1132,APOLLOHOSP,2016-01-29,2016-02-25,Apollo Hospitals Enterprise Ltd.,108869
1133,VOLTAS,2016-01-29,2016-02-25,Voltas Ltd.,100575
1134,UPL,2016-01-29,2016-02-25,UPL Ltd.,112070
1135,DABUR,2016-01-29,2016-02-25,Dabur India Ltd.,100096
1136,PETRONET,2016-01-29,2016-02-25,Petronet LNG Ltd.,132522
1137,STAR,2016-01-29,2016-02-25,Strides Pharma Science Ltd.,132531
1138,ABIRLANUVO,2016-01-29,2016-02-25,Aditya Birla Nuvo Ltd. - (Amalgamated),100303
1139,BIOCON,2016-01-29,2016-02-25,Biocon Ltd.,132523
1140,BRITANNIA,2016-02-26,2016-03-31,Britannia Industries Ltd.,100825
1141,BAJFINANCE,2016-02-26,2016-03-31,Bajaj Finance Ltd.,100034
1142,ASHOKLEY,2016-02-26,2016-03-31,Ashok Leyland Ltd.,100477
1143,MARICO,2016-02-26,2016-03-31,Marico Ltd.,131642
1144,JETAIRWAYS,2016-02-26,2016-03-31,Jet Airways (India) Ltd.,132617
1145,BEML,2016-02-26,2016-03-31,BEML Ltd.,100048
1146,HINDPETRO,2016-02-26,2016-03-31,Hindustan Petroleum Corporation Ltd.,100104
1147,AUROPHARMA,2016-02-26,2016-03-31,Aurobindo Pharma Ltd.,124804
1148,MARUTI,2016-02-26,2016-03-31,Maruti Suzuki India Ltd.,132500
1149,GODREJCP,2016-02-26,2016-03-31,Godrej Consumer Products Ltd.,132424
1150,SRF,2016-02-26,2016-03-31,SRF Ltd.,103806
1151,AJANTPHARM,2016-02-26,2016-03-31,Ajanta Pharma Ltd.,132331
1152,WOCKPHARMA,2016-02-26,2016-03-31,Wockhardt Ltd.,132300
1153,BEL,2016-02-26,2016-03-31,Bharat Electronics Ltd.,100049
1154,DIVISLAB,2016-02-26,2016-03-31,Divi's Laboratories Ltd.,132488
1155,SIEMENS,2016-02-26,2016-03-31,Siemens Ltd.,100550
1156,BPCL,2016-02-26,2016-03-31,Bharat Petroleum Corporation Ltd.,100547
1157,GODREJIND,2016-02-26,2016-03-31,Godrej Industries Ltd.,100164
1158,TORNTPHARM,2016-02-26,2016-03-31,Torrent Pharmaceuticals Ltd.,100420
1159,LUPIN,2016-02-26,2016-03-31,Lupin Ltd.,100257
1160,DISHTV,2016-02-26,2016-03-31,Dish TV India Ltd.,132839
1161,IOC,2016-02-26,2016-03-31,Indian Oil Corporation Ltd.,130965
1162,APOLLOHOSP,2016-02-26,2016-03-31,Apollo Hospitals Enterprise Ltd.,108869
1163,VOLTAS,2016-02-26,2016-03-31,Voltas Ltd.,100575
1164,UPL,2016-02-26,2016-03-31,UPL Ltd.,112070
1165,DABUR,2016-02-26,2016-03-31,Dabur India Ltd.,100096
1166,PETRONET,2016-02-26,2016-03-31,Petronet LNG Ltd.,132522
1167,STAR,2016-02-26,2016-03-31,Strides Pharma Science Ltd.,132531
1168,ABIRLANUVO,2016-02-26,2016-03-31,Aditya Birla Nuvo Ltd. - (Amalgamated),100303
1169,BIOCON,2016-02-26,2016-03-31,Biocon Ltd.,132523
1170,BRITANNIA,2016-04-01,2016-04-28,Britannia Industries Ltd.,100825
1171,BAJFINANCE,2016-04-01,2016-04-28,Bajaj Finance Ltd.,100034
1172,ASHOKLEY,2016-04-01,2016-04-28,Ashok Leyland Ltd.,100477
1173,MARICO,2016-04-01,2016-04-28,Marico Ltd.,131642
1174,JETAIRWAYS,2016-04-01,2016-04-28,Jet Airways (India) Ltd.,132617
1175,BEML,2016-04-01,2016-04-28,BEML Ltd.,100048
1176,HINDPETRO,2016-04-01,2016-04-28,Hindustan Petroleum Corporation Ltd.,100104
1177,AUROPHARMA,2016-04-01,2016-04-28,Aurobindo Pharma Ltd.,124804
1178,MARUTI,2016-04-01,2016-04-28,Maruti Suzuki India Ltd.,132500
1179,GODREJCP,2016-04-01,2016-04-28,Godrej Consumer Products Ltd.,132424
1180,SRF,2016-04-01,2016-04-28,SRF Ltd.,103806
1181,AJANTPHARM,2016-04-01,2016-04-28,Ajanta Pharma Ltd.,132331
1182,WOCKPHARMA,2016-04-01,2016-04-28,Wockhardt Ltd.,132300
1183,BEL,2016-04-01,2016-04-28,Bharat Electronics Ltd.,100049
1184,DIVISLAB,2016-04-01,2016-04-28,Divi's Laboratories Ltd.,132488
1185,SIEMENS,2016-04-01,2016-04-28,Siemens Ltd.,100550
1186,BPCL,2016-04-01,2016-04-28,Bharat Petroleum Corporation Ltd.,100547
1187,GODREJIND,2016-04-01,2016-04-28,Godrej Industries Ltd.,100164
1188,TORNTPHARM,2016-04-01,2016-04-28,Torrent Pharmaceuticals Ltd.,100420
1189,LUPIN,2016-04-01,2016-04-28,Lupin Ltd.,100257
1190,DISHTV,2016-04-01,2016-04-28,Dish TV India Ltd.,132839
1191,IOC,2016-04-01,2016-04-28,Indian Oil Corporation Ltd.,130965
1192,APOLLOHOSP,2016-04-01,2016-04-28,Apollo Hospitals Enterprise Ltd.,108869
1193,VOLTAS,2016-04-01,2016-04-28,Voltas Ltd.,100575
1194,UPL,2016-04-01,2016-04-28,UPL Ltd.,112070
1195,DABUR,2016-04-01,2016-04-28,Dabur India Ltd.,100096
1196,PETRONET,2016-04-01,2016-04-28,Petronet LNG Ltd.,132522
1197,STAR,2016-04-01,2016-04-28,Strides Pharma Science Ltd.,132531
1198,ABIRLANUVO,2016-04-01,2016-04-28,Aditya Birla Nuvo Ltd. - (Amalgamated),100303
1199,BIOCON,2016-04-01,2016-04-28,Biocon Ltd.,132523
1200,BRITANNIA,2016-04-29,2016-05-26,Britannia Industries Ltd.,100825
1201,BAJFINANCE,2016-04-29,2016-05-26,Bajaj Finance Ltd.,100034
1202,ASHOKLEY,2016-04-29,2016-05-26,Ashok Leyland Ltd.,100477
1203,MARICO,2016-04-29,2016-05-26,Marico Ltd.,131642
1204,JETAIRWAYS,2016-04-29,2016-05-26,Jet Airways (India) Ltd.,132617
1205,BEML,2016-04-29,2016-05-26,BEML Ltd.,100048
1206,HINDPETRO,2016-04-29,2016-05-26,Hindustan Petroleum Corporation Ltd.,100104
1207,AUROPHARMA,2016-04-29,2016-05-26,Aurobindo Pharma Ltd.,124804
1208,MARUTI,2016-04-29,2016-05-26,Maruti Suzuki India Ltd.,132500
1209,GODREJCP,2016-04-29,2016-05-26,Godrej Consumer Products Ltd.,132424
1210,SRF,2016-04-29,2016-05-26,SRF Ltd.,103806
1211,AJANTPHARM,2016-04-29,2016-05-26,Ajanta Pharma Ltd.,132331
1212,WOCKPHARMA,2016-04-29,2016-05-26,Wockhardt Ltd.,132300
1213,BEL,2016-04-29,2016-05-26,Bharat Electronics Ltd.,100049
1214,DIVISLAB,2016-04-29,2016-05-26,Divi's Laboratories Ltd.,132488
1215,SIEMENS,2016-04-29,2016-05-26,Siemens Ltd.,100550
1216,BPCL,2016-04-29,2016-05-26,Bharat Petroleum Corporation Ltd.,100547
1217,GODREJIND,2016-04-29,2016-05-26,Godrej Industries Ltd.,100164
1218,TORNTPHARM,2016-04-29,2016-05-26,Torrent Pharmaceuticals Ltd.,100420
1219,LUPIN,2016-04-29,2016-05-26,Lupin Ltd.,100257
1220,DISHTV,2016-04-29,2016-05-26,Dish TV India Ltd.,132839
1221,IOC,2016-04-29,2016-05-26,Indian Oil Corporation Ltd.,130965
1222,APOLLOHOSP,2016-04-29,2016-05-26,Apollo Hospitals Enterprise Ltd.,108869
1223,VOLTAS,2016-04-29,2016-05-26,Voltas Ltd.,100575
1224,UPL,2016-04-29,2016-05-26,UPL Ltd.,112070
1225,DABUR,2016-04-29,2016-05-26,Dabur India Ltd.,100096
1226,PETRONET,2016-04-29,2016-05-26,Petronet LNG Ltd.,132522
1227,STAR,2016-04-29,2016-05-26,Strides Pharma Science Ltd.,132531
1228,ABIRLANUVO,2016-04-29,2016-05-26,Aditya Birla Nuvo Ltd. - (Amalgamated),100303
1229,BIOCON,2016-04-29,2016-05-26,Biocon Ltd.,132523
1230,BRITANNIA,2016-05-27,2016-06-30,Britannia Industries Ltd.,100825
1231,BAJFINANCE,2016-05-27,2016-06-30,Bajaj Finance Ltd.,100034
1232,ASHOKLEY,2016-05-27,2016-06-30,Ashok Leyland Ltd.,100477
1233,MARICO,2016-05-27,2016-06-30,Marico Ltd.,131642
1234,JETAIRWAYS,2016-05-27,2016-06-30,Jet Airways (India) Ltd.,132617
1235,BEML,2016-05-27,2016-06-30,BEML Ltd.,100048
1236,HINDPETRO,2016-05-27,2016-06-30,Hindustan Petroleum Corporation Ltd.,100104
1237,AUROPHARMA,2016-05-27,2016-06-30,Aurobindo Pharma Ltd.,124804
1238,MARUTI,2016-05-27,2016-06-30,Maruti Suzuki India Ltd.,132500
1239,GODREJCP,2016-05-27,2016-06-30,Godrej Consumer Products Ltd.,132424
1240,SRF,2016-05-27,2016-06-30,SRF Ltd.,103806
1241,AJANTPHARM,2016-05-27,2016-06-30,Ajanta Pharma Ltd.,132331
1242,WOCKPHARMA,2016-05-27,2016-06-30,Wockhardt Ltd.,132300
1243,BEL,2016-05-27,2016-06-30,Bharat Electronics Ltd.,100049
1244,DIVISLAB,2016-05-27,2016-06-30,Divi's Laboratories Ltd.,132488
1245,SIEMENS,2016-05-27,2016-06-30,Siemens Ltd.,100550
1246,BPCL,2016-05-27,2016-06-30,Bharat Petroleum Corporation Ltd.,100547
1247,GODREJIND,2016-05-27,2016-06-30,Godrej Industries Ltd.,100164
1248,TORNTPHARM,2016-05-27,2016-06-30,Torrent Pharmaceuticals Ltd.,100420
1249,LUPIN,2016-05-27,2016-06-30,Lupin Ltd.,100257
1250,DISHTV,2016-05-27,2016-06-30,Dish TV India Ltd.,132839
1251,IOC,2016-05-27,2016-06-30,Indian Oil Corporation Ltd.,130965
1252,APOLLOHOSP,2016-05-27,2016-06-30,Apollo Hospitals Enterprise Ltd.,108869
1253,VOLTAS,2016-05-27,2016-06-30,Voltas Ltd.,100575
1254,UPL,2016-05-27,2016-06-30,UPL Ltd.,112070
1255,DABUR,2016-05-27,2016-06-30,Dabur India Ltd.,100096
1256,PETRONET,2016-05-27,2016-06-30,Petronet LNG Ltd.,132522
1257,STAR,2016-05-27,2016-06-30,Strides Pharma Science Ltd.,132531
1258,ABIRLANUVO,2016-05-27,2016-06-30,Aditya Birla Nuvo Ltd. - (Amalgamated),100303
1259,BIOCON,2016-05-27,2016-06-30,Biocon Ltd.,132523
1260,PETRONET,2016-07-01,2016-07-28,Petronet LNG Ltd.,132522
1261,BIOCON,2016-07-01,2016-07-28,Biocon Ltd.,132523
1262,JSWSTEEL,2016-07-01,2016-07-28,JSW Steel Ltd.,100228
1263,GRANULES,2016-07-01,2016-07-28,Granules India Ltd.,132482
1264,JETAIRWAYS,2016-07-01,2016-07-28,Jet Airways (India) Ltd.,132617
1265,BSOFT,2016-07-01,2016-07-28,Birlasoft Ltd.,132400
1266,BAJFINANCE,2016-07-01,2016-07-28,Bajaj Finance Ltd.,100034
1267,BHARATFIN,2016-07-01,2016-07-28,Bharat Financial Inclusion Ltd. - (Amalgamated),210779
1268,ASIANPAINT,2016-07-01,2016-07-28,Asian Paints Ltd.,100820
1269,PIDILITIND,2016-07-01,2016-07-28,Pidilite Industries Ltd.,100331
1270,GODREJCP,2016-07-01,2016-07-28,Godrej Consumer Products Ltd.,132424
1271,GRASIM,2016-07-01,2016-07-28,Grasim Industries Ltd.,100300
1272,TATAELXSI,2016-07-01,2016-07-28,Tata Elxsi Ltd.,100408
1273,IGL,2016-07-01,2016-07-28,Indraprastha Gas Ltd.,132514
1274,HINDPETRO,2016-07-01,2016-07-28,Hindustan Petroleum Corporation Ltd.,100104
1275,HEROMOTOCO,2016-07-01,2016-07-28,Hero MotoCorp Ltd.,100182
1276,SRTRANSFIN,2016-07-01,2016-07-28,Shriram Finance Ltd.,111218
1277,NHPC,2016-07-01,2016-07-28,NHPC Ltd.,216369
1278,HAVELLS,2016-07-01,2016-07-28,Havells India Ltd.,117354
1279,ASHOKLEY,2016-07-01,2016-07-28,Ashok Leyland Ltd.,100477
1280,COFORGE,2016-07-01,2016-07-28,Coforge Ltd.,132541
1281,ITC,2016-07-01,2016-07-28,ITC Ltd.,100875
1282,MARICO,2016-07-01,2016-07-28,Marico Ltd.,131642
1283,SUNTV,2016-07-01,2016-07-28,Sun TV Network Ltd.,132733
1284,TVSMOTOR,2016-07-01,2016-07-28,TVS Motor Company Ltd.,132343
1285,INDUSINDBK,2016-07-01,2016-07-28,IndusInd Bank Ltd.,132187
1286,DIVISLAB,2016-07-01,2016-07-28,Divi's Laboratories Ltd.,132488
1287,RELINFRA,2016-07-01,2016-07-28,Reliance Infrastructure Ltd.,100390
1288,M_MFIN,2016-07-01,2016-07-28,Mahindra & Mahindra Financial Services Ltd.,132720
1289,IOC,2016-07-01,2016-07-28,Indian Oil Corporation Ltd.,130965
1290,PETRONET,2016-07-29,2016-08-25,Petronet LNG Ltd.,132522
1291,BIOCON,2016-07-29,2016-08-25,Biocon Ltd.,132523
1292,JSWSTEEL,2016-07-29,2016-08-25,JSW Steel Ltd.,100228
1293,GRANULES,2016-07-29,2016-08-25,Granules India Ltd.,132482
1294,JETAIRWAYS,2016-07-29,2016-08-25,Jet Airways (India) Ltd.,132617
1295,BSOFT,2016-07-29,2016-08-25,Birlasoft Ltd.,132400
1296,BAJFINANCE,2016-07-29,2016-08-25,Bajaj Finance Ltd.,100034
1297,BHARATFIN,2016-07-29,2016-08-25,Bharat Financial Inclusion Ltd. - (Amalgamated),210779
1298,ASIANPAINT,2016-07-29,2016-08-25,Asian Paints Ltd.,100820
1299,PIDILITIND,2016-07-29,2016-08-25,Pidilite Industries Ltd.,100331
1300,GODREJCP,2016-07-29,2016-08-25,Godrej Consumer Products Ltd.,132424
1301,GRASIM,2016-07-29,2016-08-25,Grasim Industries Ltd.,100300
1302,TATAELXSI,2016-07-29,2016-08-25,Tata Elxsi Ltd.,100408
1303,IGL,2016-07-29,2016-08-25,Indraprastha Gas Ltd.,132514
1304,HINDPETRO,2016-07-29,2016-08-25,Hindustan Petroleum Corporation Ltd.,100104
1305,HEROMOTOCO,2016-07-29,2016-08-25,Hero MotoCorp Ltd.,100182
1306,SRTRANSFIN,2016-07-29,2016-08-25,Shriram Finance Ltd.,111218
1307,NHPC,2016-07-29,2016-08-25,NHPC Ltd.,216369
1308,HAVELLS,2016-07-29,2016-08-25,Havells India Ltd.,117354
1309,ASHOKLEY,2016-07-29,2016-08-25,Ashok Leyland Ltd.,100477
1310,COFORGE,2016-07-29,2016-08-25,Coforge Ltd.,132541
1311,ITC,2016-07-29,2016-08-25,ITC Ltd.,100875
1312,MARICO,2016-07-29,2016-08-25,Marico Ltd.,131642
1313,SUNTV,2016-07-29,2016-08-25,Sun TV Network Ltd.,132733
1314,TVSMOTOR,2016-07-29,2016-08-25,TVS Motor Company Ltd.,132343
1315,INDUSINDBK,2016-07-29,2016-08-25,IndusInd Bank Ltd.,132187
1316,DIVISLAB,2016-07-29,2016-08-25,Divi's Laboratories Ltd.,132488
1317,RELINFRA,2016-07-29,2016-08-25,Reliance Infrastructure Ltd.,100390
1318,M_MFIN,2016-07-29,2016-08-25,Mahindra & Mahindra Financial Services Ltd.,132720
1319,IOC,2016-07-29,2016-08-25,Indian Oil Corporation Ltd.,130965
1320,PETRONET,2016-08-26,2016-09-29,Petronet LNG Ltd.,132522
1321,BIOCON,2016-08-26,2016-09-29,Biocon Ltd.,132523
1322,JSWSTEEL,2016-08-26,2016-09-29,JSW Steel Ltd.,100228
1323,GRANULES,2016-08-26,2016-09-29,Granules India Ltd.,132482
1324,JETAIRWAYS,2016-08-26,2016-09-29,Jet Airways (India) Ltd.,132617
1325,BSOFT,2016-08-26,2016-09-29,Birlasoft Ltd.,132400
1326,BAJFINANCE,2016-08-26,2016-09-29,Bajaj Finance Ltd.,100034
1327,BHARATFIN,2016-08-26,2016-09-29,Bharat Financial Inclusion Ltd. - (Amalgamated),210779
1328,ASIANPAINT,2016-08-26,2016-09-29,Asian Paints Ltd.,100820
1329,PIDILITIND,2016-08-26,2016-09-29,Pidilite Industries Ltd.,100331
1330,GODREJCP,2016-08-26,2016-09-29,Godrej Consumer Products Ltd.,132424
1331,GRASIM,2016-08-26,2016-09-29,Grasim Industries Ltd.,100300
1332,TATAELXSI,2016-08-26,2016-09-29,Tata Elxsi Ltd.,100408
1333,IGL,2016-08-26,2016-09-29,Indraprastha Gas Ltd.,132514
1334,HINDPETRO,2016-08-26,2016-09-29,Hindustan Petroleum Corporation Ltd.,100104
1335,HEROMOTOCO,2016-08-26,2016-09-29,Hero MotoCorp Ltd.,100182
1336,SRTRANSFIN,2016-08-26,2016-09-29,Shriram Finance Ltd.,111218
1337,NHPC,2016-08-26,2016-09-29,NHPC Ltd.,216369
1338,HAVELLS,2016-08-26,2016-09-29,Havells India Ltd.,117354
1339,ASHOKLEY,2016-08-26,2016-09-29,Ashok Leyland Ltd.,100477
1340,COFORGE,2016-08-26,2016-09-29,Coforge Ltd.,132541
1341,ITC,2016-08-26,2016-09-29,ITC Ltd.,100875
1342,MARICO,2016-08-26,2016-09-29,Marico Ltd.,131642
1343,SUNTV,2016-08-26,2016-09-29,Sun TV Network Ltd.,132733
1344,TVSMOTOR,2016-08-26,2016-09-29,TVS Motor Company Ltd.,132343
1345,INDUSINDBK,2016-08-26,2016-09-29,IndusInd Bank Ltd.,132187
1346,DIVISLAB,2016-08-26,2016-09-29,Divi's Laboratories Ltd.,132488
1347,RELINFRA,2016-08-26,2016-09-29,Reliance Infrastructure Ltd.,100390
1348,M_MFIN,2016-08-26,2016-09-29,Mahindra & Mahindra Financial Services Ltd.,132720
1349,IOC,2016-08-26,2016-09-29,Indian Oil Corporation Ltd.,130965
1350,PETRONET,2016-09-30,2016-10-27,Petronet LNG Ltd.,132522
1351,BIOCON,2016-09-30,2016-10-27,Biocon Ltd.,132523
1352,JSWSTEEL,2016-09-30,2016-10-27,JSW Steel Ltd.,100228
1353,GRANULES,2016-09-30,2016-10-27,Granules India Ltd.,132482
1354,JETAIRWAYS,2016-09-30,2016-10-27,Jet Airways (India) Ltd.,132617
1355,BSOFT,2016-09-30,2016-10-27,Birlasoft Ltd.,132400
1356,BAJFINANCE,2016-09-30,2016-10-27,Bajaj Finance Ltd.,100034
1357,BHARATFIN,2016-09-30,2016-10-27,Bharat Financial Inclusion Ltd. - (Amalgamated),210779
1358,ASIANPAINT,2016-09-30,2016-10-27,Asian Paints Ltd.,100820
1359,PIDILITIND,2016-09-30,2016-10-27,Pidilite Industries Ltd.,100331
1360,GODREJCP,2016-09-30,2016-10-27,Godrej Consumer Products Ltd.,132424
1361,GRASIM,2016-09-30,2016-10-27,Grasim Industries Ltd.,100300
1362,TATAELXSI,2016-09-30,2016-10-27,Tata Elxsi Ltd.,100408
1363,IGL,2016-09-30,2016-10-27,Indraprastha Gas Ltd.,132514
1364,HINDPETRO,2016-09-30,2016-10-27,Hindustan Petroleum Corporation Ltd.,100104
1365,HEROMOTOCO,2016-09-30,2016-10-27,Hero MotoCorp Ltd.,100182
1366,SRTRANSFIN,2016-09-30,2016-10-27,Shriram Finance Ltd.,111218
1367,NHPC,2016-09-30,2016-10-27,NHPC Ltd.,216369
1368,HAVELLS,2016-09-30,2016-10-27,Havells India Ltd.,117354
1369,ASHOKLEY,2016-09-30,2016-10-27,Ashok Leyland Ltd.,100477
1370,COFORGE,2016-09-30,2016-10-27,Coforge Ltd.,132541
1371,ITC,2016-09-30,2016-10-27,ITC Ltd.,100875
1372,MARICO,2016-09-30,2016-10-27,Marico Ltd.,131642
1373,SUNTV,2016-09-30,2016-10-27,Sun TV Network Ltd.,132733
1374,TVSMOTOR,2016-09-30,2016-10-27,TVS Motor Company Ltd.,132343
1375,INDUSINDBK,2016-09-30,2016-10-27,IndusInd Bank Ltd.,132187
1376,DIVISLAB,2016-09-30,2016-10-27,Divi's Laboratories Ltd.,132488
1377,RELINFRA,2016-09-30,2016-10-27,Reliance Infrastructure Ltd.,100390
1378,M_MFIN,2016-09-30,2016-10-27,Mahindra & Mahindra Financial Services Ltd.,132720
1379,IOC,2016-09-30,2016-10-27,Indian Oil Corporation Ltd.,130965
1380,PETRONET,2016-10-28,2016-11-24,Petronet LNG Ltd.,132522
1381,BIOCON,2016-10-28,2016-11-24,Biocon Ltd.,132523
1382,JSWSTEEL,2016-10-28,2016-11-24,JSW Steel Ltd.,100228
1383,GRANULES,2016-10-28,2016-11-24,Granules India Ltd.,132482
1384,JETAIRWAYS,2016-10-28,2016-11-24,Jet Airways (India) Ltd.,132617
1385,BSOFT,2016-10-28,2016-11-24,Birlasoft Ltd.,132400
1386,BAJFINANCE,2016-10-28,2016-11-24,Bajaj Finance Ltd.,100034
1387,BHARATFIN,2016-10-28,2016-11-24,Bharat Financial Inclusion Ltd. - (Amalgamated),210779
1388,ASIANPAINT,2016-10-28,2016-11-24,Asian Paints Ltd.,100820
1389,PIDILITIND,2016-10-28,2016-11-24,Pidilite Industries Ltd.,100331
1390,GODREJCP,2016-10-28,2016-11-24,Godrej Consumer Products Ltd.,132424
1391,GRASIM,2016-10-28,2016-11-24,Grasim Industries Ltd.,100300
1392,TATAELXSI,2016-10-28,2016-11-24,Tata Elxsi Ltd.,100408
1393,IGL,2016-10-28,2016-11-24,Indraprastha Gas Ltd.,132514
1394,HINDPETRO,2016-10-28,2016-11-24,Hindustan Petroleum Corporation Ltd.,100104
1395,HEROMOTOCO,2016-10-28,2016-11-24,Hero MotoCorp Ltd.,100182
1396,SRTRANSFIN,2016-10-28,2016-11-24,Shriram Finance Ltd.,111218
1397,NHPC,2016-10-28,2016-11-24,NHPC Ltd.,216369
1398,HAVELLS,2016-10-28,2016-11-24,Havells India Ltd.,117354
1399,ASHOKLEY,2016-10-28,2016-11-24,Ashok Leyland Ltd.,100477
1400,COFORGE,2016-10-28,2016-11-24,Coforge Ltd.,132541
1401,ITC,2016-10-28,2016-11-24,ITC Ltd.,100875
1402,MARICO,2016-10-28,2016-11-24,Marico Ltd.,131642
1403,SUNTV,2016-10-28,2016-11-24,Sun TV Network Ltd.,132733
1404,TVSMOTOR,2016-10-28,2016-11-24,TVS Motor Company Ltd.,132343
1405,INDUSINDBK,2016-10-28,2016-11-24,IndusInd Bank Ltd.,132187
1406,DIVISLAB,2016-10-28,2016-11-24,Divi's Laboratories Ltd.,132488
1407,RELINFRA,2016-10-28,2016-11-24,Reliance Infrastructure Ltd.,100390
1408,M_MFIN,2016-10-28,2016-11-24,Mahindra & Mahindra Financial Services Ltd.,132720
1409,IOC,2016-10-28,2016-11-24,Indian Oil Corporation Ltd.,130965
1410,PETRONET,2016-11-25,2016-12-29,Petronet LNG Ltd.,132522
1411,BIOCON,2016-11-25,2016-12-29,Biocon Ltd.,132523
1412,JSWSTEEL,2016-11-25,2016-12-29,JSW Steel Ltd.,100228
1413,GRANULES,2016-11-25,2016-12-29,Granules India Ltd.,132482
1414,JETAIRWAYS,2016-11-25,2016-12-29,Jet Airways (India) Ltd.,132617
1415,BSOFT,2016-11-25,2016-12-29,Birlasoft Ltd.,132400
1416,BAJFINANCE,2016-11-25,2016-12-29,Bajaj Finance Ltd.,100034
1417,BHARATFIN,2016-11-25,2016-12-29,Bharat Financial Inclusion Ltd. - (Amalgamated),210779
1418,ASIANPAINT,2016-11-25,2016-12-29,Asian Paints Ltd.,100820
1419,PIDILITIND,2016-11-25,2016-12-29,Pidilite Industries Ltd.,100331
1420,GODREJCP,2016-11-25,2016-12-29,Godrej Consumer Products Ltd.,132424
1421,GRASIM,2016-11-25,2016-12-29,Grasim Industries Ltd.,100300
1422,TATAELXSI,2016-11-25,2016-12-29,Tata Elxsi Ltd.,100408
1423,IGL,2016-11-25,2016-12-29,Indraprastha Gas Ltd.,132514
1424,HINDPETRO,2016-11-25,2016-12-29,Hindustan Petroleum Corporation Ltd.,100104
1425,HEROMOTOCO,2016-11-25,2016-12-29,Hero MotoCorp Ltd.,100182
1426,SRTRANSFIN,2016-11-25,2016-12-29,Shriram Finance Ltd.,111218
1427,NHPC,2016-11-25,2016-12-29,NHPC Ltd.,216369
1428,HAVELLS,2016-11-25,2016-12-29,Havells India Ltd.,117354
1429,ASHOKLEY,2016-11-25,2016-12-29,Ashok Leyland Ltd.,100477
1430,COFORGE,2016-11-25,2016-12-29,Coforge Ltd.,132541
1431,ITC,2016-11-25,2016-12-29,ITC Ltd.,100875
1432,MARICO,2016-11-25,2016-12-29,Marico Ltd.,131642
1433,SUNTV,2016-11-25,2016-12-29,Sun TV Network Ltd.,132733
1434,TVSMOTOR,2016-11-25,2016-12-29,TVS Motor Company Ltd.,132343
1435,INDUSINDBK,2016-11-25,2016-12-29,IndusInd Bank Ltd.,132187
1436,DIVISLAB,2016-11-25,2016-12-29,Divi's Laboratories Ltd.,132488
1437,RELINFRA,2016-11-25,2016-12-29,Reliance Infrastructure Ltd.,100390
1438,M_MFIN,2016-11-25,2016-12-29,Mahindra & Mahindra Financial Services Ltd.,132720
1439,IOC,2016-11-25,2016-12-29,Indian Oil Corporation Ltd.,130965
1440,VEDL,2016-12-30,2017-01-26,Vedanta Ltd.,100295
1441,BIOCON,2016-12-30,2017-01-26,Biocon Ltd.,132523
1442,CAIRN,2016-12-30,2017-01-26,Cairn India Ltd. (Amalgamated),132792
1443,IGL,2016-12-30,2017-01-26,Indraprastha Gas Ltd.,132514
1444,HINDZINC,2016-12-30,2017-01-26,Hindustan Zinc Ltd.,100188
1445,HINDALCO,2016-12-30,2017-01-26,Hindalco Industries Ltd.,100440
