,Date,Start Value,Stock Start Price,Stock Close Price,Close Symbol,Close Value,Close Qty,Balance
635,2014_10 ,478285.29000000004,227.43,226.7,UPL,476750.1,2103,4059.304228566587
636,2014_10 ,323467.65,355.85,395.9,TATACOMM,359873.1,909,4059.304228566587
637,2014_10 ,290453.2,221.72,210.06,WIPRO,275178.6,1310,4059.304228566587
638,2014_10 ,331769.76,123.06,124.63,JSWSTEEL,336002.48000000004,2696,4059.304228566587
639,2014_10 ,454177.80000000005,751.95,658.75,CESC,397885.0,604,4059.304228566587
640,2014_10 ,678541.5,409.5,400.67,BHARATFORG,663910.1900000001,1657,4059.304228566587
641,2014_10 ,290800.3,83.3,74.62,BIOCON,260498.42,3491,4059.304228566587
642,2014_10 ,339736.02999999997,1353.53,1279.28,TCS,321099.27999999997,251,4059.304228566587
643,2014_10 ,610031.16,100.12,99.03,ARVIND,603389.79,6093,4059.304228566587
644,2014_10 ,306862.92000000004,47.88,47.45,TATASTEEL,304107.05000000005,6409,4059.304228566587
645,2014_10 ,354563.0,1611.65,1475.75,JUSTDIAL,324665.0,220,4059.304228566587
646,2014_10 ,251465.5,71.5,83.35,SAIL,293141.95,3517,4059.304228566587
647,2014_10 ,325867.0,114.5,110.25,INDIACEM,313771.5,2846,4059.304228566587
648,2014_10 ,291189.60000000003,829.6,858.5,SIEMENS,301333.50000000006,351,4059.304228566587
649,2014_10 ,312893.1,274.95,253.05,VEDL,287970.9,1138,4059.304228566587
650,2014_10 ,395260.05000000005,358.35,327.7,TATAMTRDVR,361453.10000000003,1103,4059.304228566587
651,2014_10 ,238714.4,83.35,84.6,JISLJALEQS,242294.4,2864,4059.304228566587
652,2014_10 ,342381.60000000003,235.8,254.5,IRB,369534.00000000006,1452,4059.304228566587
653,2014_10 ,358436.4,240.4,247.05,VOLTAS,368351.55000000005,1491,4059.304228566587
654,2014_10 ,356965.80000000005,95.65,94.15,ADANIENT,351367.80000000005,3732,4059.304228566587
655,2014_10 ,273162.5,81.25,81.25,HDIL,273162.5,3362,4059.304228566587
656,2014_10 ,323416.8,193.2,216.0,APOLLOTYRE,361584.0,1674,4059.304228566587
657,2014_10 ,291036.89999999997,993.3,1064.97,LT,312036.20999999996,293,4059.304228566587
658,2014_10 ,305024.19999999995,87.1,88.35,PTC,309401.69999999995,3502,4059.304228566587
659,2014_10 ,267364.45999999996,123.38,138.55,PFC,300237.85,2167,4059.304228566587
660,2014_11 ,1702000.7999999998,487.4,540.45,AUROPHARMA,1887251.4000000001,3492,4059.304228566587
661,2014_11 ,819864.5,31533.25,33144.45,MRF,861755.7,26,4059.304228566587
662,2014_11 ,745409.3999999999,3357.7,3261.5,MARUTI,724052.9999999999,222,4059.304228566587
663,2014_11 ,857562.72,402.99,416.2,HCLTECH,885673.5999999999,2128,4059.304228566587
664,2014_11 ,914412.0,631.5,661.54,TECHM,957909.9199999998,1448,4059.304228566587
665,2014_11 ,490062.09,233.03,225.8,UPL,474857.4000000001,2103,4059.304228566587
666,2014_11 ,367054.2,403.8,458.25,TATACOMM,416549.25,909,4059.304228566587
667,2014_11 ,278754.89999999997,212.79,218.21,WIPRO,285855.1,1310,4059.304228566587
668,2014_11 ,341259.68,126.58,119.5,JSWSTEEL,322172.0,2696,4059.304228566587
669,2014_11 ,409753.6,678.4,693.3,CESC,418753.19999999995,604,4059.304228566587
670,2014_11 ,676056.0,408.0,477.45,BHARATFORG,791134.65,1657,4059.304228566587
671,2014_11 ,262418.47000000003,75.17,76.22,BIOCON,266084.02,3491,4059.304228566587
672,2014_11 ,328277.88,1307.88,1326.65,TCS,332989.14999999997,251,4059.304228566587
673,2014_11 ,607898.61,99.77,92.72,ARVIND,564942.96,6093,4059.304228566587
674,2014_11 ,314745.99,49.11,46.02,TATASTEEL,294942.18,6409,4059.304228566587
675,2014_11 ,329758.0,1498.9,1567.05,JUSTDIAL,344750.99999999994,220,4059.304228566587
676,2014_11 ,291207.6,82.8,89.6,SAIL,315123.19999999995,3517,4059.304228566587
677,2014_11 ,319178.9,112.15,94.6,INDIACEM,269231.6,2846,4059.304228566587
678,2014_11 ,308072.7,877.7,902.5,SIEMENS,316777.5,351,4059.304228566587
679,2014_11 ,291271.1,255.95,238.35,VEDL,271242.3,1138,4059.304228566587
680,2014_11 ,371324.94999999995,336.65,326.25,TATAMTRDVR,359853.75,1103,4059.304228566587
681,2014_11 ,260194.4,90.85,83.5,JISLJALEQS,239144.0,2864,4059.304228566587
682,2014_11 ,368590.2,253.85,267.7,IRB,388700.4,1452,4059.304228566587
683,2014_11 ,377148.45,252.95,273.35,VOLTAS,407564.85000000003,1491,4059.304228566587
684,2014_11 ,363795.36,97.48,91.39,ADANIENT,341067.48,3732,4059.304228566587
685,2014_11 ,281567.5,83.75,80.4,HDIL,270304.80000000005,3362,4059.304228566587
686,2014_11 ,368949.60000000003,220.4,222.45,APOLLOTYRE,372381.3,1674,4059.304228566587
687,2014_11 ,324321.7,1106.9,1079.33,LT,316243.68999999994,293,4059.304228566587
688,2014_11 ,323234.6,92.3,96.75,PTC,338818.5,3502,4059.304228566587
689,2014_11 ,307063.89999999997,141.7,149.23,PFC,323381.41,2167,4059.304228566587
690,2014_12 ,1918958.76,549.53,546.0,AUROPHARMA,1906632.0000000002,3492,4059.304228566587
691,2014_12 ,879908.9,33842.65,36172.0,MRF,940472.0,26,4059.304228566587
692,2014_12 ,745564.8,3358.4,3367.45,MARUTI,747573.8999999999,222,4059.304228566587
693,2014_12 ,888652.8,417.6,384.88,HCLTECH,819024.64,2128,4059.304228566587
694,2014_12 ,961385.1200000001,663.94,629.34,TECHM,911284.3200000001,1448,4059.304228566587
695,2014_12 ,488043.20999999996,232.07,220.7,UPL,464132.0999999999,2103,4059.304228566587
696,2014_12 ,418821.75,460.75,437.35,TATACOMM,397551.15,909,4059.304228566587
697,2014_12 ,289274.2,220.82,204.62,WIPRO,268052.2,1310,4059.304228566587
698,2014_12 ,326189.04,120.99,103.53,JSWSTEEL,279116.88,2696,4059.304228566587
699,2014_12 ,430652.0,713.0,648.35,CESC,391603.4,604,4059.304228566587
700,2014_12 ,803263.89,484.77,457.52,BHARATFORG,758110.64,1657,4059.304228566587
701,2014_12 ,266537.85,76.35,68.75,BIOCON,240006.25,3491,4059.304228566587
702,2014_12 ,334151.27999999997,1331.28,1239.8,TCS,311189.8,251,4059.304228566587
703,2014_12 ,572742.0,94.0,89.77,ARVIND,546968.61,6093,4059.304228566587
704,2014_12 ,304619.77,47.53,39.51,TATASTEEL,253219.58999999997,6409,4059.304228566587
705,2014_12 ,354046.0,1609.3,1353.25,JUSTDIAL,297715.0,220,4059.304228566587
706,2014_12 ,306506.55000000005,87.15,81.95,SAIL,288218.15,3517,4059.304228566587
707,2014_12 ,276631.2,97.2,82.1,INDIACEM,233656.59999999998,2846,4059.304228566587
708,2014_12 ,319954.05,911.55,862.6,SIEMENS,302772.60000000003,351,4059.304228566587
709,2014_12 ,263276.3,231.35,205.35,VEDL,233688.3,1138,4059.304228566587
710,2014_12 ,376564.19999999995,341.4,326.75,TATAMTRDVR,360405.25,1103,4059.304228566587
711,2014_12 ,241578.4,84.35,66.8,JISLJALEQS,191315.2,2864,4059.304228566587
712,2014_12 ,397339.8,273.65,247.9,IRB,359950.8,1452,4059.304228566587
713,2014_12 ,406372.05,272.55,234.85,VOLTAS,350161.35,1491,4059.304228566587
714,2014_12 ,344911.44,92.42,88.31,ADANIENT,329572.92000000004,3732,4059.304228566587
715,2014_12 ,282744.19999999995,84.1,67.9,HDIL,228279.8,3362,4059.304228566587
716,2014_12 ,385103.7,230.05,218.5,APOLLOTYRE,365769.0,1674,4059.304228566587
717,2014_12 ,322631.09,1101.13,985.07,LT,288625.51,293,4059.304228566587
718,2014_12 ,345822.5,98.75,91.0,PTC,318682.0,3502,4059.304228566587
719,2014_12 ,337835.3,155.9,145.98,PFC,316338.66,2167,4059.304228566587
720,2015_1 ,1927688.76,552.03,610.55,AUROPHARMA,2132040.6,3492,5619.964228564291
721,2015_1 ,958919.0,36881.5,39935.0,MRF,1038309.9999999999,26,5619.964228564291
722,2015_1 ,747296.3999999999,3366.2,3688.45,MARUTI,818835.8999999999,222,5619.964228564291
723,2015_1 ,761640.0499999999,459.65,521.35,BHARATFORG,863876.95,1657,5619.964228564291
724,2015_1 ,569390.85,93.45,98.35,ARVIND,599246.5499999999,6093,5619.964228564291
725,2015_1 ,363290.39999999997,250.2,270.35,IRB,392548.20000000007,1452,5619.964228564291
726,2015_1 ,357914.55,240.05,276.2,VOLTAS,411814.19999999995,1491,5619.964228564291
727,2015_1 ,368949.60000000003,220.4,234.85,APOLLOTYRE,393138.9,1674,5619.964228564291
728,2015_1 ,329232.31,151.93,148.05,PFC,320824.35,2167,5619.964228564291
729,2015_1 ,352840.14,632.33,665.63,KOTAKBANK,371421.54,558,5619.964228564291
730,2015_1 ,352894.75,74.75,72.1,FEDERALBNK,340384.1,4721,5619.964228564291
731,2015_1 ,352735.65,404.05,426.85,BHARATFIN,372640.05000000005,873,5619.964228564291
732,2015_1 ,351550.4,1528.48,1647.25,EICHERMOT,378867.5,230,5619.964228564291
733,2015_1 ,352843.0,264.5,309.95,TVSMOTOR,413473.3,1334,5619.964228564291
734,2015_1 ,352793.0,499.0,599.6,AXISBANK,423917.2,707,5619.964228564291
735,2015_1 ,352053.0,994.5,1182.4,WOCKPHARMA,418569.6,354,5619.964228564291
736,2015_1 ,352897.05,629.05,697.35,CIPLA,391213.35000000003,561,5619.964228564291
737,2015_1 ,352942.6962962963,84.7604938271605,89.5012345679012,MOTHERSON,372683.1407407406,4164,5619.964228564291
738,2015_1 ,352221.05,18537.95,23437.2,BOSCHLTD,445306.8,19,5619.964228564291
739,2015_1 ,352865.04000000004,121.51,141.49,HINDPETRO,410886.9600000001,2904,5619.964228564291
740,2015_1 ,352684.80000000005,918.45,899.5,STAR,345408.0,384,5619.964228564291
741,2015_1 ,352956.2,50.2,65.95,ASHOKLEY,463694.45,7031,5619.964228564291
742,2015_1 ,352887.5,272.5,263.0,HAVELLS,340585.0,1295,5619.964228564291
743,2015_1 ,352824.85000000003,291.35,344.05,ADANIPORTS,416644.55,1211,5619.964228564291
744,2015_1 ,352884.18,103.82,93.65,PETRONET,318316.35000000003,3399,5619.964228564291
745,2015_1 ,352899.0,169.5,170.5,AMTEKAUTO,354981.00000000006,2082,5619.964228564291
746,2015_1 ,352540.7,790.45,875.9,INDUSINDBK,390651.39999999997,446,5619.964228564291
747,2015_1 ,352674.0,311.0,326.8,SBIN,370591.2,1134,5619.964228564291
748,2015_1 ,352750.2,421.95,490.15,LICHSGFIN,409765.4,836,5619.964228564291
749,2015_1 ,352820.16,216.72,244.65,BPCL,398290.19999999995,1628,5619.964228564291
750,2015_2 ,2194722.0,628.5,512.88,AUROPHARMA,1790976.96,3492,5619.964228564291
751,2015_2 ,1043900.0,40150.0,39825.0,MRF,1035450.0,26,5619.964228564291
752,2015_2 ,812520.0,3660.0,3495.5,MARUTI,776001.0,222,5619.964228564291
753,2015_2 ,860397.25,519.25,629.58,BHARATFORG,1043214.0599999999,1657,5619.964228564291
754,2015_2 ,593640.99,97.43,100.3,ARVIND,611127.8999999999,6093,5619.964228564291
755,2015_2 ,392185.2,270.1,249.5,IRB,362274.0,1452,5619.964228564291
756,2015_2 ,404359.2,271.2,251.55,VOLTAS,375061.05000000005,1491,5619.964228564291
757,2015_2 ,408790.8,244.2,174.75,APOLLOTYRE,292531.5,1674,5619.964228564291
758,2015_2 ,318115.60000000003,146.8,139.5,PFC,302296.5,2167,5619.964228564291
759,2015_2 ,370372.5,663.75,666.8,KOTAKBANK,372074.39999999997,558,5619.964228564291
760,2015_2 ,335663.1,71.1,69.43,FEDERALBNK,327779.03,4721,5619.964228564291
761,2015_2 ,380628.0,436.0,408.95,BHARATFIN,357013.35,873,5619.964228564291
762,2015_2 ,375475.0,1632.5,1519.9,EICHERMOT,349577.00000000006,230,5619.964228564291
763,2015_2 ,412206.0,309.0,271.0,TVSMOTOR,361514.0,1334,5619.964228564291
764,2015_2 ,418826.8,592.4,552.25,AXISBANK,390440.75,707,5619.964228564291
765,2015_2 ,431172.0,1218.0,1549.2,WOCKPHARMA,548416.8,354,5619.964228564291
766,2015_2 ,394242.75,702.75,659.4,CIPLA,369923.39999999997,561,5619.964228564291
767,2015_2 ,371038.10370370385,89.1061728395062,89.1259259259259,MOTHERSON,371120.35555555543,4164,5619.964228564291
768,2015_2 ,452661.7,23824.3,26032.9,BOSCHLTD,494625.1000000001,19,5619.964228564291
769,2015_2 ,426568.55999999994,146.89,132.12,HINDPETRO,383676.48,2904,5619.964228564291
770,2015_2 ,361286.4,940.85,857.0,STAR,329088.0,384,5619.964228564291
771,2015_2 ,466155.3,66.3,64.9,ASHOKLEY,456311.9,7031,5619.964228564291
772,2015_2 ,337477.00000000006,260.6,263.8,HAVELLS,341621.00000000006,1295,5619.964228564291
773,2015_2 ,412284.95,340.45,327.15,ADANIPORTS,396178.65,1211,5619.964228564291
774,2015_2 ,308289.3,90.7,89.32,PETRONET,303598.67999999993,3399,5619.964228564291
775,2015_2 ,364974.60000000003,175.3,152.95,AMTEKAUTO,318441.89999999997,2082,5619.964228564291
776,2015_2 ,390919.0,876.5,845.2,INDUSINDBK,376959.2,446,5619.964228564291
777,2015_2 ,353581.2,311.8,289.3,SBIN,328066.2,1134,5619.964228564291
778,2015_2 ,402952.0,482.0,477.4,LICHSGFIN,399106.39999999997,836,5619.964228564291
779,2015_2 ,408058.2,250.65,248.53,BPCL,404606.84,1628,5619.964228564291
780,2015_3 ,1816119.36,520.08,567.38,AUROPHARMA,1981290.96,3492,5619.964228564291
781,2015_3 ,1078149.8,41467.3,37150.5,MRF,965913.0,26,5619.964228564291
782,2015_3 ,804439.2,3623.6,3561.45,MARUTI,790641.8999999999,222,5619.964228564291
783,2015_3 ,1043164.35,629.55,604.7,BHARATFORG,1001987.9000000001,1657,5619.964228564291
784,2015_3 ,625324.59,102.63,86.87,ARVIND,529298.91,6093,5619.964228564291
785,2015_3 ,374107.8,257.65,246.55,IRB,357990.60000000003,1452,5619.964228564291
786,2015_3 ,383932.5,257.5,273.3,VOLTAS,407490.30000000005,1491,5619.964228564291
787,2015_3 ,302324.39999999997,180.6,157.8,APOLLOTYRE,264157.2,1674,5619.964228564291
788,2015_3 ,310856.14999999997,143.45,135.27,PFC,293130.08999999997,2167,5619.964228564291
789,2015_3 ,375227.10000000003,672.45,652.7,KOTAKBANK,364206.60000000003,558,5619.964228564291
790,2015_3 ,338259.65,71.65,66.65,FEDERALBNK,314654.65,4721,5619.964228564291
791,2015_3 ,363298.94999999995,416.15,422.35,BHARATFIN,368711.55,873,5619.964228564291
792,2015_3 ,363779.5,1581.65,1553.82,EICHERMOT,357378.6,230,5619.964228564291
793,2015_3 ,376254.7,282.05,266.45,TVSMOTOR,355444.3,1334,5619.964228564291
794,2015_3 ,403732.35,571.05,544.3,AXISBANK,384820.1,707,5619.964228564291
795,2015_3 ,562665.3,1589.45,1867.6,WOCKPHARMA,661130.4,354,5619.964228564291
796,2015_3 ,377917.64999999997,673.65,700.95,CIPLA,393232.95,561,5619.964228564291
797,2015_3 ,376960.2370370371,90.5283950617284,92.3160493827161,MOTHERSON,384404.02962962986,4164,5619.964228564291
798,2015_3 ,505196.7,26589.3,25559.0,BOSCHLTD,485621.0,19,5619.964228564291
799,2015_3 ,392040.0,135.0,136.74,HINDPETRO,397092.96,2904,5619.964228564291
800,2015_3 ,352416.0,917.75,1063.05,STAR,408211.19999999995,384,5619.964228564291
801,2015_3 ,471428.55,67.05,68.45,ASHOKLEY,481271.95000000007,7031,5619.964228564291
802,2015_3 ,356060.25,274.95,308.85,HAVELLS,399960.75000000006,1295,5619.964228564291
803,2015_3 ,422275.7,348.7,304.2,ADANIPORTS,368386.2,1211,5619.964228564291
804,2015_3 ,312028.2,91.8,88.9,PETRONET,302171.10000000003,3399,5619.964228564291
805,2015_3 ,326978.10000000003,157.05,143.1,AMTEKAUTO,297934.2,2082,5619.964228564291
806,2015_3 ,387351.0,868.5,860.35,INDUSINDBK,383716.1,446,5619.964228564291
807,2015_3 ,341787.6,301.4,256.65,SBIN,291041.1,1134,5619.964228564291
808,2015_3 ,415910.0,497.5,424.0,LICHSGFIN,354464.0,836,5619.964228564291
809,2015_3 ,406137.16,249.47,254.1,BPCL,413674.8,1628,5619.964228564291
810,2015_4 ,2123136.0,608.0,642.75,AUROPHARMA,2244483.0,3492,5619.964228564291
811,2015_4 ,992550.0,38175.0,36655.0,MRF,953030.0,26,5619.964228564291
812,2015_4 ,809733.8999999999,3647.45,3725.95,MARUTI,827160.8999999999,222,5619.964228564291
813,2015_4 ,1028997.0,621.0,627.53,BHARATFORG,1039817.2099999998,1657,5619.964228564291
814,2015_4 ,541972.35,88.95,84.67,ARVIND,515894.31,6093,5619.964228564291
815,2015_4 ,352836.0,243.0,233.45,IRB,338969.4,1452,5619.964228564291
816,2015_4 ,415243.5,278.5,281.2,VOLTAS,419269.2,1491,5619.964228564291
817,2015_4 ,271188.0,162.0,173.25,APOLLOTYRE,290020.5,1674,5619.964228564291
818,2015_4 ,292545.0,135.0,132.85,PFC,287885.94999999995,2167,5619.964228564291
819,2015_4 ,367119.36,657.92,666.47,KOTAKBANK,371890.26,558,5619.964228564291
820,2015_4 ,313710.45,66.45,65.72,FEDERALBNK,310264.12,4721,5619.964228564291
821,2015_4 ,386608.05000000005,442.85,470.05,BHARATFIN,410353.65,873,5619.964228564291
822,2015_4 ,360870.0,1569.0,1518.95,EICHERMOT,349358.5,230,5619.964228564291
823,2015_4 ,363248.2,272.3,235.6,TVSMOTOR,314290.4,1334,5619.964228564291
824,2015_4 ,391395.2,553.6,567.8,AXISBANK,401434.6,707,5619.964228564291
825,2015_4 ,655254.0,1851.0,1287.6,WOCKPHARMA,455810.39999999997,354,5619.964228564291
826,2015_4 ,392980.5,700.5,636.0,CIPLA,356796.0,561,5619.964228564291
827,2015_4 ,388927.88148148166,93.4024691358025,99.5851851851852,MOTHERSON,414672.71111111116,4164,5619.964228564291
828,2015_4 ,479032.75,25212.25,22503.8,BOSCHLTD,427572.2,19,5619.964228564291
829,2015_4 ,404556.24,139.31,138.94,HINDPETRO,403481.76,2904,5619.964228564291
830,2015_4 ,433536.0,1129.0,1029.0,STAR,395136.0,384,5619.964228564291
831,2015_4 ,499201.0,71.0,69.65,ASHOKLEY,489709.1500000001,7031,5619.964228564291
832,2015_4 ,394716.0,304.8,279.8,HAVELLS,362341.0,1295,5619.964228564291
833,2015_4 ,372988.0,308.0,317.45,ADANIPORTS,384431.95,1211,5619.964228564291
834,2015_4 ,296392.8,87.2,87.35,PETRONET,296902.64999999997,3399,5619.964228564291
835,2015_4 ,297517.8,142.9,158.75,AMTEKAUTO,330517.49999999994,2082,5619.964228564291
836,2015_4 ,397386.0,891.0,823.75,INDUSINDBK,367392.5,446,5619.964228564291
837,2015_4 ,303288.3,267.45,269.65,SBIN,305783.1,1134,5619.964228564291
838,2015_4 ,364496.0,436.0,429.95,LICHSGFIN,359438.2,836,5619.964228564291
839,2015_4 ,411997.95999999996,253.07,254.97,BPCL,415091.1599999999,1628,5619.964228564291
840,2015_5 ,2295640.8,657.4,652.0,AUROPHARMA,2276784.0,3492,5619.964228564291
841,2015_5 ,989959.1,38075.35,35379.0,MRF,919854.0000000001,26,5619.964228564291
842,2015_5 ,840780.6000000001,3787.3,3709.55,MARUTI,823520.1000000001,222,5619.964228564291
843,2015_5 ,1057116.29,637.97,604.6,BHARATFORG,1001822.2000000001,1657,5619.964228564291
844,2015_5 ,555559.74,91.18,79.42,ARVIND,483906.05999999994,6093,5619.964228564291
845,2015_5 ,350440.2,241.35,246.6,IRB,358063.20000000007,1452,5619.964228564291
846,2015_5 ,427544.25,286.75,330.55,VOLTAS,492850.05,1491,5619.964228564291
847,2015_5 ,299394.89999999997,178.85,182.1,APOLLOTYRE,304835.39999999997,1674,5619.964228564291
848,2015_5 ,299631.09,138.27,140.2,PFC,303813.39999999997,2167,5619.964228564291
849,2015_5 ,374529.60000000003,671.2,684.1,KOTAKBANK,381727.80000000005,558,5619.964228564291
850,2015_5 ,324804.8,68.8,71.4,FEDERALBNK,337079.4,4721,5619.964228564291
851,2015_5 ,410353.65,470.05,446.25,BHARATFIN,389576.25,873,5619.964228564291
852,2015_5 ,355554.7,1545.89,1799.3,EICHERMOT,413839.0,230,5619.964228564291
853,2015_5 ,333233.2,249.8,235.85,TVSMOTOR,314623.89999999997,1334,5619.964228564291
854,2015_5 ,403873.75,571.25,574.65,AXISBANK,406277.55,707,5619.964228564291
855,2015_5 ,511547.7,1445.05,1432.8,WOCKPHARMA,507211.2,354,5619.964228564291
856,2015_5 ,380834.85000000003,678.85,644.1,CIPLA,361340.10000000003,561,5619.964228564291
857,2015_5 ,414672.71111111116,99.5851851851852,93.5802469135803,MOTHERSON,389668.1481481483,4164,5619.964228564291
858,2015_5 ,427572.2,22503.8,23094.55,BOSCHLTD,438796.44999999995,19,5619.964228564291
859,2015_5 ,409434.96,140.99,141.31,HINDPETRO,410364.24,2904,5619.964228564291
860,2015_5 ,415200.0,1081.25,1220.4,STAR,468633.60000000003,384,5619.964228564291
861,2015_5 ,505880.45,71.95,70.55,ASHOKLEY,496037.05,7031,5619.964228564291
862,2015_5 ,373672.25,288.55,271.25,HAVELLS,351268.75,1295,5619.964228564291
863,2015_5 ,422639.0,349.0,332.95,ADANIPORTS,403202.45,1211,5619.964228564291
864,2015_5 ,293843.55,86.45,91.78,PETRONET,311960.22,3399,5619.964228564291
865,2015_5 ,332703.60000000003,159.8,156.25,AMTEKAUTO,325312.5,2082,5619.964228564291
866,2015_5 ,377093.0,845.5,855.2,INDUSINDBK,381419.2,446,5619.964228564291
867,2015_5 ,315819.0,278.5,277.55,SBIN,314741.7,1134,5619.964228564291
868,2015_5 ,363116.60000000003,434.35,411.25,LICHSGFIN,343805.0,836,5619.964228564291
869,2015_5 ,428440.76,263.17,272.58,BPCL,443760.23999999993,1628,5619.964228564291
870,2015_6 ,2412622.8,690.9,717.1,AUROPHARMA,2504113.1999999997,3492,5619.964228564291
871,2015_6 ,939549.0,36136.5,33758.0,MRF,877708.0,26,5619.964228564291
872,2015_6 ,846264.0,3812.0,4032.1,MARUTI,895126.2,222,5619.964228564291
873,2015_6 ,1009941.5,609.5,566.5,BHARATFORG,938690.5,1657,5619.964228564291
874,2015_6 ,486708.83999999997,79.88,89.13,ARVIND,543069.09,6093,5619.964228564291
875,2015_6 ,358644.0,247.0,230.4,IRB,334540.8,1452,5619.964228564291
876,2015_6 ,497248.5,333.5,338.7,VOLTAS,505001.69999999995,1491,5619.964228564291
877,2015_6 ,319650.3,190.95,171.7,APOLLOTYRE,287425.8,1674,5619.964228564291
878,2015_6 ,297420.75,137.25,136.43,PFC,295643.81,2167,5619.964228564291
879,2015_6 ,392274.0,703.0,703.25,KOTAKBANK,392413.5,558,5619.964228564291
880,2015_6 ,338259.65,71.65,74.75,FEDERALBNK,352894.74999999994,4721,5619.964228564291
881,2015_6 ,403631.55000000005,462.35,449.15,BHARATFIN,392107.95,873,5619.964228564291
882,2015_6 ,420555.0,1828.5,1948.89,EICHERMOT,448244.7,230,5619.964228564291
883,2015_6 ,317892.2,238.3,238.6,TVSMOTOR,318292.4,1334,5619.964228564291
884,2015_6 ,416988.6,589.8,570.05,AXISBANK,403025.35,707,5619.964228564291
885,2015_6 ,516592.2,1459.3,1419.5,WOCKPHARMA,502503.00000000006,354,5619.964228564291
886,2015_6 ,368577.0,657.0,610.65,CIPLA,342574.65,561,5619.964228564291
887,2015_6 ,400525.3925925924,96.1876543209876,101.975308641975,MOTHERSON,424625.18518518395,4164,5619.964228564291
888,2015_6 ,449708.14999999997,23668.85,21914.05,BOSCHLTD,416366.95,19,5619.964228564291
889,2015_6 ,436500.24,150.31,161.53,HINDPETRO,469083.12000000005,2904,5619.964228564291
890,2015_6 ,488832.0,1273.0,1150.0,STAR,441600.0,384,5619.964228564291
891,2015_6 ,503771.15,71.65,69.95,ASHOKLEY,491818.45,7031,5619.964228564291
892,2015_6 ,359686.25,277.75,282.8,HAVELLS,366226.00000000006,1295,5619.964228564291
893,2015_6 ,394241.05,325.55,312.55,ADANIPORTS,378498.05,1211,5619.964228564291
894,2015_6 ,310158.75,91.25,95.28,PETRONET,323856.72000000003,3399,5619.964228564291
895,2015_6 ,338533.2,162.6,155.15,AMTEKAUTO,323022.30000000005,2082,5619.964228564291
896,2015_6 ,392346.2,879.7,867.2,INDUSINDBK,386771.2,446,5619.964228564291
897,2015_6 ,318370.5,280.75,264.8,SBIN,300283.2,1134,5619.964228564291
898,2015_6 ,352624.8,421.8,457.1,LICHSGFIN,382135.60000000003,836,5619.964228564291
899,2015_6 ,462889.24,284.33,286.17,BPCL,465884.76000000007,1628,5619.964228564291
900,2015_7 ,2513820.96,719.88,723.0,AUROPHARMA,2524716.0,3492,7651.569413746765
901,2015_7 ,882267.1,33933.35,39410.8,MRF,1024680.8000000002,26,7651.569413746765
902,2015_7 ,904605.6000000001,4074.8,4296.95,MARUTI,953922.9,222,7651.569413746765
903,2015_7 ,925799.04,558.72,554.9,BHARATFORG,919469.2999999999,1657,7651.569413746765
904,2015_7 ,384601.5,689.25,716.9,KOTAKBANK,400030.2,558,7651.569413746765
905,2015_7 ,399353.85,457.45,582.1,BHARATFIN,508173.3,873,7651.569413746765
906,2015_7 ,451179.5,1961.65,1902.4,EICHERMOT,437552.0,230,7651.569413746765
907,2015_7 ,398783.35,564.05,565.65,AXISBANK,399914.55,707,7651.569413746765
908,2015_7 ,507547.5,1433.75,1486.35,WOCKPHARMA,526167.9,354,7651.569413746765
909,2015_7 ,349390.8,622.8,711.15,CIPLA,398955.15,561,7651.569413746765
910,2015_7 ,414295.0,21805.0,24097.8,BOSCHLTD,457858.2,19,7651.569413746765
911,2015_7 ,473439.12,163.03,208.69,HINDPETRO,606035.7599999999,2904,7651.569413746765
912,2015_7 ,434016.0,1130.25,1257.95,STAR,483052.80000000005,384,7651.569413746765
913,2015_7 ,504474.25,71.75,84.15,ASHOKLEY,591658.65,7031,7651.569413746765
914,2015_7 ,470003.6,288.7,315.72,BPCL,513992.16000000003,1628,7651.569413746765
915,2015_7 ,368335.2,275.7,292.2,DABUR,390379.2,1336,7651.569413746765
916,2015_7 ,367210.0,1836.05,1626.55,LUPIN,325310.0,200,7651.569413746765
917,2015_7 ,367859.7,1572.05,1549.4,AJANTPHARM,362559.60000000003,234,7651.569413746765
918,2015_7 ,368447.2,655.6,623.25,MINDTREE,350266.5,562,7651.569413746765
919,2015_7 ,368507.60000000003,243.4,275.53,SRF,417152.42,1514,7651.569413746765
920,2015_7 ,368339.75,1009.15,1032.22,COLPAL,376760.30000000005,365,7651.569413746765
921,2015_7 ,368178.39999999997,1373.8,1427.0,SIEMENS,382435.99999999994,268,7651.569413746765
922,2015_7 ,368468.05,987.85,956.45,GLENMARK,356755.85,373,7651.569413746765
923,2015_7 ,368324.50000000006,537.7,544.0,BAJFINANCE,372640.0,685,7651.569413746765
924,2015_7 ,367997.5,566.15,558.6,PIDILITIND,363090.00000000006,650,7651.569413746765
925,2015_7 ,368522.0,38.5,43.63,BEL,417626.36000000004,9572,7651.569413746765
926,2015_7 ,368086.14999999997,1368.35,1532.8,BRITANNIA,412323.19999999995,269,7651.569413746765
927,2015_7 ,367776.5,890.5,920.8,HINDUNILVR,380290.39999999997,413,7651.569413746765
928,2015_7 ,365775.6,15240.65,13766.9,PAGEIND,330405.6,24,7651.569413746765
929,2015_7 ,368432.79,371.03,346.17,UPL,343746.81,993,7651.569413746765
930,2015_8 ,2661951.5999999996,762.3,745.4,AUROPHARMA,2602936.7999999993,3492,7651.569413746765
